#Gene	P.Value	logFC
ANKRD36BP2	8.72E-01	-0.0539225
MECR	8.72E-01	0.0294451
YTHDF2	8.72E-01	0.0126625
PSMA5	8.72E-01	0.0129877
CA1	8.73E-01	0.01633
AAK1	8.73E-01	0.0164208
SERTAD2	8.73E-01	-0.0123288
SPEG	8.73E-01	0.0291502
FMO1	8.73E-01	0.0354173
NPHP4	8.73E-01	-0.011976
AGXT	8.73E-01	-0.0268204
GPC3	8.74E-01	0.0221336
CTBP1	8.74E-01	0.0114331
CDK20	8.74E-01	-0.0164062
NA	8.74E-01	0.0097696
NA	8.74E-01	0.0227102
SNX15	8.74E-01	-0.0095734
DST	8.74E-01	0.0424766
ANGPT1	8.74E-01	0.0116785
SCNM1	8.74E-01	-0.0088179
NA	8.75E-01	-0.0306554
RAB15	8.75E-01	0.015492
JAK1	8.75E-01	-0.0065135
LYVE1	8.75E-01	-0.0370443
HSPA1L	8.75E-01	0.0349878
SFTPC	8.75E-01	-0.015266
SUB1	8.75E-01	-0.0086811
SOCS1	8.75E-01	-0.0350035
COL3A1	8.76E-01	-0.0296622
DCLK1	8.76E-01	-0.0332565
HLA-J	8.76E-01	0.0093724
IL2RA	8.76E-01	-0.0356448
APBB2	8.76E-01	-0.024804
FBXO24	8.76E-01	-0.0358253
CYP2C8	8.76E-01	-0.0314389
CTF1	8.76E-01	-0.0271223
BAI3	8.77E-01	-0.0461012
RAD51	8.77E-01	0.040358
PNMT	8.77E-01	0.0247301
TJP1	8.77E-01	0.0159156
DHRS7	8.77E-01	-0.0317475
SCGB2A1	8.77E-01	-0.031844
TTC28	8.77E-01	-0.0221696
IZUMO4	8.77E-01	0.0314621
H1FX	8.78E-01	-0.0156588
PPA2	8.78E-01	-0.0147284
KLF17P1	8.78E-01	-0.0373556
TRAK1	8.78E-01	0.0085955
LPXN	8.78E-01	-0.014725
H2AFX	8.78E-01	-0.0278365
TNP1	8.78E-01	-0.0331691
LAP3	8.78E-01	-0.0171267
TRAF3IP2	8.78E-01	-0.0132254
NA	8.78E-01	0.02635
PCBP2	8.78E-01	0.0132137
NA	8.78E-01	0.0417272
SDF4	8.79E-01	-0.0128711
FNBP1	8.79E-01	0.0109763
NA	8.79E-01	-0.0461383
SLC25A11	8.79E-01	0.0127609
ERCC8	8.79E-01	-0.0165636
NA	8.79E-01	0.0294549
FEM1C	8.79E-01	-0.0149148
ADCY1	8.79E-01	0.0291354
CYP4B1	8.79E-01	-0.040084
GYS1	8.79E-01	0.0123091
ABCA3	8.79E-01	-0.0257102
NA	8.79E-01	-0.0676525
MFN2	8.79E-01	-0.0121932
LOC101927181	8.79E-01	-0.0143349
ADH6	8.80E-01	-0.0291197
CAMK2B	8.80E-01	-0.0277253
POU5F1B	8.80E-01	-0.0258916
SFTPB	8.80E-01	0.0280151
SIDT2	8.80E-01	-0.0132059
GH1	8.80E-01	-0.0240885
KCND3	8.80E-01	-0.0214958
CARTPT	8.80E-01	0.0160381
STX3	8.80E-01	0.0245079
SLC4A4	8.80E-01	-0.0404096
RNF185	8.80E-01	-0.0252115
EML1	8.80E-01	-0.0407512
LOC100290036	8.80E-01	0.0394973
IL2RA	8.80E-01	-0.0269026
IKBKG	8.80E-01	0.0108025
OVOL1	8.80E-01	-0.0299487
ZNF506	8.81E-01	0.0366939
ACTA2	8.81E-01	0.0223514
UIMC1	8.81E-01	-0.0074088
SYCP1	8.81E-01	-0.038527
CDRT1	8.81E-01	0.0238431
ABAT	8.81E-01	0.0189213
WDR11	8.81E-01	0.0113584
IFI27	8.81E-01	-0.0385425
PARD3	8.81E-01	-0.0196639
RPS11	8.81E-01	0.0212468
BRF1	8.81E-01	-0.0232085
NCR1	8.82E-01	0.0293848
NA	8.82E-01	0.0259618
SGMS1	8.82E-01	-0.0131141
KIAA1109	8.82E-01	0.0120044
SIRT4	8.82E-01	-0.0188002
HNRNPD	8.82E-01	-0.0102158
SIX2	8.82E-01	-0.0149781
DGKB	8.82E-01	-0.0336417
KMO	8.82E-01	-0.0140557
IL11	8.82E-01	-0.0287006
MFNG	8.82E-01	0.009892
LRP5	8.82E-01	-0.0269777
ARVCF	8.82E-01	-0.0237028
NA	8.83E-01	0.014148
KIAA1644	8.83E-01	-0.0140982
TBL1X	8.83E-01	-0.0252286
BCL11A	8.83E-01	-0.0130398
SRSF1	8.83E-01	0.0254072
ARAF	8.83E-01	-0.0106749
TACR3	8.83E-01	0.0353503
SERPINH1	8.83E-01	-0.0166941
LST1	8.83E-01	0.013961
MPZ	8.83E-01	-0.0266829
CHAF1B	8.83E-01	0.036262
NA	8.84E-01	-0.0415109
ARPC2	8.84E-01	0.0080054
NFATC3	8.84E-01	-0.0110996
ELL2	8.84E-01	-0.0206539
MAL	8.84E-01	0.0178806
VPS51	8.84E-01	-0.0107574
ATP5J	8.84E-01	0.0128316
SPP2	8.84E-01	0.0150483
HYMAI	8.84E-01	-0.0238157
HBB	8.84E-01	0.008266
TMSB4Y	8.84E-01	0.0364298
XPNPEP1	8.84E-01	-0.0402307
PRKD1	8.85E-01	0.0427098
TTF2	8.85E-01	-0.0195697
COL14A1	8.85E-01	-0.0303839
B4GALT1	8.85E-01	0.0172822
SLC16A7	8.85E-01	-0.0386814
NA	8.85E-01	0.0311575
HSF1	8.85E-01	0.0099266
PDK2	8.85E-01	-0.0216824
CD300A	8.85E-01	0.0280845
INHBC	8.86E-01	0.0122238
DHODH	8.86E-01	-0.0114904
PSG9	8.86E-01	-0.0125207
SLC1A1	8.86E-01	0.0150462
NA	8.86E-01	-0.032339
VAV1	8.86E-01	-0.0114095
SERBP1	8.86E-01	-0.0102516
ATXN7L1	8.87E-01	-0.0325326
CDV3	8.87E-01	-0.0191932
PCM1	8.87E-01	-0.0129975
APAF1	8.87E-01	0.0160863
AEBP1	8.87E-01	0.0229194
CILP	8.87E-01	0.0107067
GLT8D2	8.87E-01	-0.0234756
MLANA	8.87E-01	-0.0210375
PAK1	8.87E-01	-0.0286946
MUC5AC	8.87E-01	-0.0287818
KRT9	8.87E-01	-0.0237333
NUAK1	8.87E-01	0.0151885
MT1HL1	8.87E-01	0.0287758
HLA-A	8.87E-01	-0.0074845
SLITRK5	8.87E-01	-0.0173571
CCND2	8.87E-01	0.0244873
B3GALT5	8.88E-01	-0.0196355
NA	8.88E-01	-0.0327771
PERP	8.88E-01	-0.0188658
IGHMBP2	8.88E-01	0.0065778
DDRGK1	8.89E-01	0.0075381
RGPD6	8.89E-01	-0.0368741
GABRA1	8.89E-01	-0.0153016
EIF1	8.89E-01	0.0067817
NEK2	8.89E-01	-0.0336535
UBE2D2	8.89E-01	0.0083291
BCL2L10	8.89E-01	-0.0211532
AKT3	8.89E-01	-0.0104123
SYMPK	8.89E-01	0.0337923
WHSC1	8.89E-01	-0.0085472
CCDC25	8.89E-01	0.0118352
STAMBPL1	8.89E-01	-0.0292453
NA	8.89E-01	0.0166347
GNAI1	8.90E-01	0.0321399
ASPM	8.90E-01	-0.0256074
ABCB8	8.90E-01	-0.0219137
PPP1R13B	8.90E-01	-0.013627
ACVR1B	8.90E-01	-0.0206739
ABHD14A	8.91E-01	-0.0201254
ATXN8OS	8.91E-01	0.0304879
NA	8.91E-01	0.0110118
AQP6	8.91E-01	0.0217405
SEC61A2	8.92E-01	0.0210948
ITSN1	8.92E-01	0.0096509
AKAP5	8.92E-01	-0.0312444
GCFC2	8.92E-01	0.018497
HN1	8.92E-01	0.0164558
GNS	8.92E-01	-0.0316997
MIOS	8.92E-01	0.007807
MAPK13	8.92E-01	-0.0148502
LCP2	8.92E-01	0.0107508
MCAT	8.92E-01	-0.016093
SERHL2	8.92E-01	-0.0162384
NA	8.93E-01	-0.0111261
ZNF45	8.93E-01	0.0198767
SLCO3A1	8.93E-01	-0.014188
E2F4	8.93E-01	-0.0129633
FAM120A	8.93E-01	-0.0254966
NRP1	8.93E-01	-0.0449089
LST1	8.93E-01	-0.0121549
PRM1	8.93E-01	-0.0207332
PDCD2	8.93E-01	-0.0278194
COPS2	8.93E-01	-0.0142951
GSTM4	8.94E-01	-0.0387904
CCP110	8.94E-01	-0.0121421
CYP2J2	8.94E-01	-0.0242303
SPAG8	8.94E-01	0.0231476
ORAI2	8.94E-01	-0.0183554
FRY	8.94E-01	0.0187897
NA	8.94E-01	0.0298006
PDSS2	8.94E-01	0.0323773
PPIA	8.94E-01	0.0063924
F10	8.94E-01	0.0319923
TTPAL	8.94E-01	-0.014255
MORF4	8.94E-01	-0.0145886
CLTA	8.94E-01	0.0079881
RGS1	8.94E-01	0.0392938
NFKB2	8.94E-01	0.0284232
RFPL1S	8.94E-01	-0.0357406
TMCO1	8.95E-01	-0.0090478
PTP4A2	8.95E-01	0.007733
KCNJ6	8.95E-01	-0.018903
ENG	8.95E-01	0.0251988
CACNB2	8.95E-01	0.0139943
CA6	8.95E-01	0.0227827
PIN4	8.95E-01	0.0126836
GART	8.95E-01	-0.019653
NA	8.96E-01	-0.0261227
HCFC1	8.96E-01	0.0147526
NA	8.96E-01	-0.0135099
SEL1L	8.96E-01	0.0227243
ABCD2	8.96E-01	-0.0297759
IFNA1	8.97E-01	-0.0292911
NPAS2	8.97E-01	-0.025126
SFXN3	8.97E-01	0.0096367
PML	8.97E-01	0.0141333
NA	8.97E-01	0.0237014
EHMT1	8.97E-01	0.0171016
ABI2	8.97E-01	0.0089917
HHAT	8.97E-01	0.0252234
NRDE2	8.97E-01	-0.0154539
MRPL23	8.97E-01	-0.0116942
SHMT2	8.97E-01	-0.0278029
CRCP	8.97E-01	-0.0095795
CACNA1G	8.97E-01	0.0145289
NEU3	8.98E-01	-0.022396
MC4R	8.98E-01	0.0128545
KATNBL1	8.98E-01	-0.0147959
TBC1D19	8.98E-01	-0.0176385
TNFSF12-TNFSF13	8.99E-01	-0.0158936
STK11	8.99E-01	-0.010375
BTF3	8.99E-01	-0.0100768
PASK	8.99E-01	0.0158778
SLAMF1	8.99E-01	0.0106088
CEACAM6	8.99E-01	0.0279043
RPL27	8.99E-01	0.0056094
FAP	8.99E-01	-0.0272615
TMEM176B	8.99E-01	0.0483944
SEZ6L	8.99E-01	-0.0170141
SLC26A3	8.99E-01	-0.0305638
COMMD10	8.99E-01	0.0122341
COMT	9.00E-01	0.0134592
GPR161	9.00E-01	-0.0238481
F2RL1	9.00E-01	-0.023955
USP2	9.00E-01	-0.0230845
HOXB5	9.00E-01	-0.0125161
HUS1	9.00E-01	0.0151824
ANKMY1	9.00E-01	-0.0312212
SYN2	9.01E-01	-0.0252055
PODXL	9.01E-01	0.0114902
ZNF625	9.01E-01	-0.0175831
SUN1	9.01E-01	-0.0142066
ZNF155	9.01E-01	-0.0278479
PIAS4	9.01E-01	-0.0144654
PDLIM5	9.01E-01	0.0224126
MPV17	9.01E-01	-0.0266956
PPP2R1B	9.01E-01	0.009343
CFLAR	9.01E-01	0.0129654
KCNJ12	9.01E-01	-0.0295885
CIT	9.02E-01	-0.0108443
MVB12B	9.02E-01	-0.0127263
EPB41L4A-AS2	9.02E-01	0.0240618
ZNF287	9.02E-01	0.0340916
MTFR1	9.02E-01	0.0168773
STK24	9.02E-01	-0.0280442
GINS3	9.02E-01	0.027922
MAD1L1	9.02E-01	-0.0173937
TADA3	9.02E-01	-0.0153872
ARSJ	9.02E-01	0.034605
NA	9.03E-01	-0.0376692
TFAP2A	9.03E-01	0.0174401
CLDN18	9.03E-01	0.0115128
BMP8A	9.03E-01	0.0150455
AP1S1	9.03E-01	0.0193852
NR4A2	9.03E-01	0.0189538
HMGB2	9.03E-01	0.0076982
CDKN2D	9.03E-01	-0.0275906
ZBTB6	9.04E-01	-0.0369882
TKTL1	9.04E-01	-0.0266361
RQCD1	9.04E-01	-0.0282068
DCAF17	9.04E-01	-0.0229824
FARSA	9.04E-01	-0.0109356
MYF5	9.04E-01	-0.0304343
CHMP2B	9.04E-01	-0.0137305
SCUBE2	9.04E-01	0.0251192
SOX2	9.04E-01	0.0232978
AGPAT2	9.04E-01	-0.0081675
RPS4X	9.05E-01	0.0057028
LEF1	9.05E-01	-0.0118077
APLP2	9.05E-01	0.0158607
DBP	9.05E-01	0.0269801
LPPR4	9.05E-01	-0.0184557
PTPRD	9.05E-01	0.0265679
CCDC177	9.05E-01	0.0141939
SMG7	9.05E-01	0.0105602
NPY2R	9.05E-01	-0.0161841
GNAS	9.06E-01	0.020925
ARTN	9.06E-01	-0.0177791
VSX1	9.06E-01	-0.0216247
TXNL4A	9.06E-01	-0.0051642
CPM	9.06E-01	-0.0215189
AP1S1	9.06E-01	-0.0135792
PPIA	9.06E-01	0.0057891
RECQL5	9.07E-01	0.0192706
ZDHHC24	9.07E-01	0.0076383
KLRAP1	9.07E-01	0.0264363
SULF1	9.07E-01	-0.023615
RCOR3	9.07E-01	0.0089
SCARB1	9.07E-01	-0.0123531
TJAP1	9.07E-01	-0.0079966
BTF3	9.07E-01	0.0059254
DPT	9.07E-01	-0.0218547
GPM6A	9.07E-01	-0.0234949
CTAGE5	9.07E-01	-0.017798
TNFRSF11B	9.07E-01	-0.0208444
PSME3	9.07E-01	0.0146616
PPME1	9.07E-01	0.0064254
MLLT11	9.07E-01	0.0083237
NA	9.08E-01	-0.019842
DST	9.08E-01	-0.0132408
IGFBP5	9.08E-01	-0.0106328
BTBD7	9.08E-01	0.0264384
HBA2	9.08E-01	-0.0071666
IGHG1	9.08E-01	0.0204842
NGFR	9.08E-01	-0.0173172
OR7E19P	9.08E-01	-0.023489
LOC79999	9.08E-01	0.0183035
CGGBP1	9.08E-01	0.0171507
LOC100505584	9.08E-01	0.0123077
PTPRR	9.09E-01	-0.0233065
EIF1B	9.09E-01	-0.0086601
APOA1	9.09E-01	-0.016068
PELI1	9.09E-01	-0.0117213
TAOK2	9.09E-01	-0.0114499
CXCL12	9.09E-01	-0.0263807
DKK1	9.09E-01	-0.0151047
LATS1	9.09E-01	-0.0140638
HAUS7	9.09E-01	0.0206731
MEOX1	9.09E-01	0.0197993
CDCA8	9.09E-01	-0.0104471
KLHDC3	9.10E-01	0.0113289
SLC37A4	9.10E-01	0.0224135
AHSG	9.10E-01	0.0236357
HCFC1	9.10E-01	0.0066395
CTIF	9.10E-01	0.0225287
CLIC4	9.10E-01	-0.0141085
CUL4B	9.10E-01	0.0073842
AFF3	9.10E-01	-0.0175108
OLIG2	9.10E-01	-0.0168621
CEACAM7	9.10E-01	0.0129991
APTX	9.10E-01	0.0069377
NUDT6	9.10E-01	0.0235391
MUC13	9.10E-01	-0.021631
SEMG1	9.10E-01	-0.0284351
NDST2	9.10E-01	0.0102242
IL1RL1	9.10E-01	-0.0147146
DAZ4	9.10E-01	0.0276761
VEGFA	9.10E-01	0.0097129
NACAP1	9.10E-01	0.0084481
SLC6A2	9.11E-01	-0.015293
HLA-DMA	9.11E-01	-0.0088245
NR2E3	9.11E-01	0.0137522
TERF2	9.11E-01	-0.0079136
TCP11	9.11E-01	-0.0146426
UNC45A	9.11E-01	-0.0118533
ARFIP2	9.11E-01	0.009012
PCYT1A	9.11E-01	-0.0242241
NA	9.12E-01	-0.0247412
ADO	9.12E-01	-0.0094117
OR2F1	9.12E-01	0.0213284
POMZP3	9.12E-01	0.0205389
TRMT112	9.12E-01	0.00707
STK38L	9.12E-01	0.0204639
RABEPK	9.13E-01	-0.0111309
UGT1A1	9.13E-01	-0.0122515
TAC1	9.13E-01	0.0334437
PSMB5	9.13E-01	0.0063162
BTK	9.13E-01	0.0109066
KCTD12	9.13E-01	0.027318
PLIN1	9.13E-01	0.0172208
HSPA4L	9.13E-01	-0.0259631
CEACAM1	9.13E-01	0.0173107
NR1H4	9.14E-01	0.0202868
KCNC2	9.14E-01	-0.0194268
MED13L	9.14E-01	0.0130116
POLR2J	9.14E-01	-0.0074272
IBA57	9.14E-01	-0.0208825
UGDH	9.14E-01	-0.0207832
THPO	9.14E-01	-0.0256522
COL11A1	9.15E-01	0.0203347
IGK	9.15E-01	-0.016289
FABP7	9.15E-01	-0.0281626
NEAT1	9.15E-01	0.0141463
MPZL1	9.15E-01	0.016184
RAF1	9.15E-01	-0.0076636
KMO	9.15E-01	0.0114305
KRT2	9.15E-01	-0.0085865
UBN1	9.15E-01	0.0076929
BLK	9.16E-01	-0.0137086
TMEM189-UBE2V1	9.16E-01	-0.0076127
AATF	9.16E-01	0.0089023
HLA-C	9.16E-01	-0.0048527
PPP1R3D	9.17E-01	0.0140648
ZNF696	9.17E-01	0.0225953
PDLIM5	9.17E-01	-0.0263433
EIF2D	9.17E-01	-0.0064331
IGFBP4	9.17E-01	0.0163317
IFT27	9.17E-01	0.0060234
PSMG1	9.17E-01	0.0069402
RAB22A	9.18E-01	0.0090862
TLL1	9.18E-01	0.0228294
SLC22A3	9.18E-01	-0.0343303
RET	9.18E-01	0.0153868
NAP1L1	9.18E-01	0.0060525
SIRT3	9.18E-01	0.0068531
APPBP2	9.18E-01	0.011
RCN3	9.18E-01	-0.0221303
DERA	9.18E-01	-0.0108532
MAPRE2	9.18E-01	-0.0267249
PRIM2	9.18E-01	0.021089
NA	9.18E-01	-0.0232836
NDUFA3	9.18E-01	-0.0091628
BTD	9.19E-01	0.0086914
TNXB	9.19E-01	0.0167562
TSPAN31	9.19E-01	0.0147367
DNAH9	9.19E-01	0.024935
PIK3R4	9.19E-01	0.0266608
LMTK2	9.19E-01	-0.016654
IRX5	9.19E-01	-0.0197837
EOGT	9.19E-01	0.0096543
TMEM165	9.20E-01	-0.0153193
EDRF1	9.20E-01	-0.0186895
ELAVL1	9.20E-01	0.0060432
HOOK2	9.20E-01	0.0183015
CERK	9.20E-01	-0.0082817
TAS2R13	9.20E-01	-0.0200923
LDLR	9.20E-01	-0.0127888
CAP2	9.20E-01	0.0253667
PNLIPRP1	9.20E-01	0.02132
SLC38A7	9.20E-01	-0.0111411
MAPT	9.20E-01	0.0161904
KIR3DX1	9.20E-01	-0.0099689
SKP2	9.20E-01	-0.0121876
CHRNA5	9.20E-01	-0.0127074
OSGIN2	9.20E-01	0.0228782
RPL38	9.21E-01	0.0109429
NA	9.21E-01	0.010513
LRIT1	9.21E-01	-0.021653
GK2	9.21E-01	-0.0143619
FARSA	9.21E-01	-0.0221005
NNMT	9.21E-01	0.0207482
TBRG4	9.21E-01	0.0158532
TBKBP1	9.21E-01	-0.0168071
IGKV3-20	9.21E-01	-0.0207887
AIFM1	9.21E-01	-0.0075731
RBPJL	9.22E-01	-0.0172806
SRGAP3	9.22E-01	-0.0097651
UPK1A	9.22E-01	0.0134134
ADCY3	9.22E-01	-0.006709
SYNCRIP	9.22E-01	0.0071986
CDH6	9.22E-01	-0.0245473
FGL2	9.22E-01	0.021014
ZNF324	9.22E-01	0.0228384
CA9	9.23E-01	0.0131256
IL36RN	9.23E-01	0.0175387
TUT1	9.23E-01	-0.0231778
OPN1SW	9.23E-01	-0.0155428
NADK	9.23E-01	0.0106832
GABRP	9.23E-01	-0.0149317
PCDHA6	9.23E-01	0.0236843
SRP72	9.23E-01	0.0151248
HUWE1	9.23E-01	0.0205548
C1orf68	9.24E-01	-0.0168868
CHAT	9.24E-01	0.0150635
SOCS7	9.24E-01	-0.0196078
NA	9.24E-01	-0.0162833
CYSLTR1	9.24E-01	-0.0186395
MAP4K4	9.24E-01	-0.0076422
LDLR	9.24E-01	0.0151647
TRIM33	9.24E-01	-0.022454
OR7E14P	9.24E-01	-0.0192654
LRRC14	9.24E-01	-0.0212563
KRT17	9.24E-01	-0.0259667
NA	9.25E-01	-0.0192401
NA	9.25E-01	0.0143257
C4BPB	9.25E-01	-0.0121199
NA	9.25E-01	0.0274202
CAMSAP1	9.25E-01	0.0213376
SORBS3	9.25E-01	0.0086999
NA	9.25E-01	0.0194226
LIMCH1	9.25E-01	0.0156836
TNFRSF14	9.25E-01	0.0050394
NA	9.25E-01	-0.0274027
CNOT3	9.25E-01	-0.0228838
EIF4E2	9.25E-01	0.0067523
TSPAN15	9.25E-01	-0.0153376
LOC100133862	9.25E-01	0.0156632
DNAJC16	9.25E-01	-0.0077808
B3GALNT1	9.26E-01	-0.0211299
IL15	9.26E-01	0.0091403
GPER1	9.26E-01	0.0188445
PLEKHM2	9.26E-01	-0.0086842
LAMA2	9.26E-01	0.0137957
PRKCA	9.26E-01	-0.0213578
DNAJB1	9.27E-01	0.006986
NKX2-1	9.27E-01	-0.0162952
PDE4A	9.27E-01	-0.0277088
NCR1	9.27E-01	0.0160671
SEC61B	9.27E-01	-0.0051986
DDX46	9.28E-01	0.0067147
SDHC	9.28E-01	0.0085339
CCDC85C	9.28E-01	0.0112908
RECK	9.28E-01	-0.0142414
ZBED8	9.28E-01	-0.0184586
HLA-C	9.28E-01	-0.0041696
LGSN	9.29E-01	0.0240167
PRKCE	9.29E-01	0.0110976
PEX11A	9.29E-01	-0.0122028
PIGP	9.29E-01	0.0055703
PFKL	9.29E-01	-0.0071731
KRT8	9.30E-01	0.0113491
PCLO	9.30E-01	-0.0192188
LAG3	9.30E-01	-0.0169853
PPIA	9.30E-01	0.0040507
LPCAT4	9.30E-01	-0.0191386
DCHS2	9.30E-01	0.0114127
ATG9A	9.30E-01	-0.0065522
ESD	9.30E-01	0.0110821
SEMA3B	9.30E-01	-0.016338
IL3	9.30E-01	-0.0129903
ME1	9.30E-01	-0.0191023
UPK3B	9.30E-01	-0.0201142
OR11A1	9.31E-01	-0.016918
IGHG1	9.31E-01	0.0127669
RBL2	9.31E-01	0.0095934
BAALC	9.31E-01	-0.019404
RPIA	9.31E-01	0.0082041
IFNA7	9.31E-01	0.0096733
APOE	9.31E-01	-0.0214561
ACRV1	9.31E-01	0.0075342
GNAI3	9.31E-01	-0.0085306
LOC100505650	9.31E-01	0.0178135
LOC389906	9.32E-01	-0.0179919
IL1A	9.32E-01	0.0093684
TMED3	9.32E-01	0.004375
CDC42BPB	9.32E-01	-0.0210813
GCSHP5	9.32E-01	-0.0092122
PPARGC1A	9.32E-01	-0.0189773
CD3G	9.32E-01	0.0146248
TNIP2	9.32E-01	-0.00638
RABGGTA	9.32E-01	-0.0064946
AHCY	9.32E-01	-0.0060022
CCND3	9.32E-01	0.0072833
CCL17	9.32E-01	0.0165667
GRK6	9.33E-01	0.0142185
CDKAL1	9.33E-01	-0.0179852
RARA	9.33E-01	-0.0126188
KRT36	9.33E-01	0.0105819
DCAF8	9.33E-01	0.0051174
FAS	9.33E-01	0.0129439
LRRC75B	9.33E-01	0.0104128
CEP162	9.33E-01	0.0215614
TFIP11	9.34E-01	-0.0055733
NUS1P3	9.34E-01	0.0121173
NA	9.34E-01	-0.0101205
IGFBP5	9.34E-01	0.0203773
CEP57	9.34E-01	0.0080595
GULP1	9.34E-01	0.0252249
SPAG6	9.34E-01	0.0163263
DLG3	9.34E-01	-0.0136241
GALR2	9.34E-01	-0.0179731
PCBD1	9.34E-01	0.0164143
INPP5J	9.35E-01	-0.0091068
CD36	9.35E-01	-0.0149669
FSTL3	9.35E-01	0.0078104
MAN1A2	9.35E-01	-0.0138249
TTC22	9.35E-01	0.0109577
ACVR1B	9.35E-01	-0.0198933
QSER1	9.35E-01	0.0114143
PSMA1	9.35E-01	-0.0040036
UGT2B15	9.35E-01	-0.0161996
SLC3A1	9.35E-01	0.0078553
ADRB3	9.35E-01	0.0148131
GPLD1	9.36E-01	-0.0256266
ATP5G3	9.36E-01	-0.0057229
C17orf53	9.36E-01	0.0148485
CEBPE	9.36E-01	0.0122601
PPIA	9.36E-01	0.0039531
CNOT4	9.36E-01	0.0180597
SPC25	9.36E-01	-0.0174765
EML2	9.36E-01	-0.0115117
DTL	9.36E-01	-0.0182389
TENM3	9.36E-01	-0.0217849
GOLGA2	9.36E-01	-0.0150365
ADAM7	9.37E-01	-0.0231895
GUCY2F	9.37E-01	0.0111964
SDK2	9.37E-01	0.013634
SLC25A20	9.37E-01	0.0073644
NA	9.37E-01	-0.0155338
IPO5	9.37E-01	0.0117347
NPRL2	9.37E-01	0.014532
PIM2	9.37E-01	0.0094334
APIP	9.37E-01	0.0090244
CHGB	9.37E-01	-0.0084252
NA	9.37E-01	-0.0136231
TNFSF18	9.37E-01	-0.0102168
CLCA2	9.38E-01	-0.0145939
NUDCD3	9.38E-01	-0.0046377
MAFK	9.38E-01	-0.0188417
POU2AF1	9.38E-01	-0.0114736
AIRE	9.38E-01	0.0118345
SUSD5	9.38E-01	0.0240983
TRHDE	9.38E-01	-0.0206893
NA	9.38E-01	0.0155816
WDR4	9.38E-01	0.0066597
EVA1B	9.38E-01	-0.0112147
NT5DC3	9.38E-01	0.0068636
NA	9.38E-01	-0.0212222
SPATA6	9.38E-01	0.0062632
STAT1	9.38E-01	-0.0172654
PIK3C2G	9.38E-01	-0.0134914
ATP8A2	9.38E-01	-0.0143026
NA	9.38E-01	0.0172199
ANKRD12	9.38E-01	0.0083663
MAGEA11	9.39E-01	-0.0204771
CRLF3	9.39E-01	-0.0046528
TIMP3	9.39E-01	-0.0128693
NPTXR	9.39E-01	-0.0106453
CDC14B	9.39E-01	-0.0205356
EML1	9.39E-01	0.0096411
PTGER3	9.39E-01	0.0191905
LILRA2	9.39E-01	0.0089298
SCN11A	9.39E-01	0.0161517
DFNB31	9.39E-01	0.0156371
RMI1	9.39E-01	0.0120685
FAM208A	9.39E-01	-0.0049515
TPTE	9.39E-01	0.0149323
ERC1	9.39E-01	0.007343
LZTS3	9.40E-01	0.0098653
KPNB1	9.40E-01	-0.0163024
ZFP36L1	9.40E-01	0.0084438
NA	9.40E-01	0.009634
NA	9.40E-01	-0.0057217
CATSPERB	9.40E-01	-0.0141378
PRDM9	9.40E-01	-0.0123432
IFNA4	9.41E-01	0.0162938
RAPGEF3	9.41E-01	0.0152593
CHMP2A	9.41E-01	-0.0070552
USP2	9.41E-01	-0.0163255
HCG4	9.41E-01	0.0153974
CDH8	9.41E-01	0.0099308
LRRC16A	9.41E-01	0.0058558
ATP5O	9.41E-01	-0.0061108
NRL	9.41E-01	-0.0114603
PARG	9.42E-01	0.0125154
MPPED2	9.42E-01	-0.0225143
RFNG	9.42E-01	0.0077336
KCTD12	9.42E-01	0.0115066
PSMA7	9.42E-01	0.0071817
DGCR2	9.42E-01	0.0101993
ULK1	9.42E-01	0.0086266
PELP1	9.42E-01	0.0107837
CNP	9.42E-01	-0.0046531
NA	9.42E-01	-0.0286982
MYOF	9.42E-01	-0.0115854
NA	9.43E-01	-0.0136753
CSNK1A1	9.43E-01	-0.0053546
LAMTOR3	9.43E-01	0.0055872
HLA-A	9.43E-01	0.0039577
GRWD1	9.43E-01	-0.0114764
ZMAT5	9.43E-01	-0.0139155
PLAA	9.43E-01	0.0049993
HIST1H4J	9.43E-01	-0.0135652
AASS	9.43E-01	0.0214178
SQLE	9.43E-01	0.0102252
ZNF7	9.43E-01	0.0064079
EMC1	9.44E-01	-0.0159236
CCKAR	9.44E-01	0.0156989
CCL16	9.44E-01	0.0140709
NA	9.44E-01	-0.0111226
TRMT12	9.44E-01	-0.0053478
ANXA13	9.44E-01	0.0102247
SRP72	9.44E-01	-0.00712
MAPK1IP1L	9.44E-01	0.008655
ZNF142	9.44E-01	0.0059931
DYRK3	9.44E-01	-0.0076194
CFHR5	9.45E-01	0.0097412
CREBZF	9.45E-01	0.0080549
NA	9.45E-01	-0.0088227
LOC100507630	9.45E-01	-0.0138112
TAPBPL	9.45E-01	-0.0090986
BAHCC1	9.45E-01	0.0163344
SLC7A2	9.45E-01	0.012443
TRAPPC12	9.45E-01	-0.0232141
NA	9.45E-01	0.0172256
KANK1	9.45E-01	0.0083161
ME1	9.46E-01	0.0100533
ASPN	9.46E-01	-0.0176493
IL18	9.46E-01	-0.0098601
UCHL1	9.46E-01	0.0125024
TLDC1	9.46E-01	0.0114621
HPR	9.46E-01	-0.0151704
LGI1	9.46E-01	-0.0107292
