#Gene	P.Value	logFC
LIPT1	2.77E-01	-0.276781
BLVRA	2.77E-01	-0.206413
HSD17B2	2.77E-01	-0.475726
DSE	2.77E-01	-0.380035
IFT74	2.77E-01	0.093462
SARS2	2.77E-01	-0.143389
SIK2	2.77E-01	0.087681
WHSC1	2.77E-01	-0.221542
MAP2K7	2.77E-01	0.141484
TNFSF12-TNFSF13	2.78E-01	0.168489
LPCAT4	2.78E-01	-0.213471
HOXD3	2.78E-01	0.109797
OGFR	2.78E-01	0.127861
MLF1	2.78E-01	0.230268
TLE3	2.78E-01	-0.138683
RAB6A	2.78E-01	-0.185713
GABARAPL3	2.78E-01	-0.269237
RNF144A	2.78E-01	-0.197363
DST	2.79E-01	-0.243942
CYP4B1	2.79E-01	-0.596784
MID1IP1	2.79E-01	-0.236286
HYI	2.79E-01	0.124061
PATZ1	2.79E-01	0.165429
DTX3	2.79E-01	0.097621
GRK6	2.79E-01	-0.150188
GRB7	2.79E-01	-0.228145
HNRNPH1	2.79E-01	0.179326
CYP3A5	2.79E-01	0.385435
LCK	2.79E-01	0.280705
ALOX5	2.79E-01	-0.439043
CAMSAP1	2.79E-01	0.145786
C6orf106	2.79E-01	-0.174371
MT1X	2.80E-01	-0.463867
FBP1	2.80E-01	-0.413442
ASS1	2.80E-01	0.427516
FCGR1B	2.80E-01	0.231583
NFATC3	2.80E-01	0.151922
AHNAK	2.80E-01	0.1684
MCM10	2.80E-01	0.231113
COL5A1	2.81E-01	-0.475936
CDK9	2.81E-01	-0.12815
CDCA8	2.81E-01	0.1966
HIST1H2BE	2.81E-01	-0.219775
CLC	2.81E-01	0.290002
LSS	2.82E-01	-0.152023
INTS5	2.82E-01	0.102416
C4B	2.82E-01	0.280744
RRAGB	2.82E-01	-0.15981
UTP14A	2.82E-01	-0.117217
HBB	2.82E-01	-0.67489
PVRL1	2.82E-01	0.159666
TNNT3	2.83E-01	0.251572
MAFG	2.83E-01	0.107992
KDM5D	2.83E-01	0.339695
TMEM231	2.83E-01	0.100274
TRIO	2.83E-01	-0.136806
FAM3A	2.83E-01	-0.119524
NA	2.83E-01	-0.114391
ZNF74	2.84E-01	0.136596
BRD4	2.84E-01	0.196251
NAIP	2.84E-01	-0.159376
RERE	2.84E-01	-0.104865
GADD45B	2.84E-01	-0.176405
PRKAR2A	2.84E-01	-0.121445
ZC3H14	2.84E-01	-0.101558
ANGPTL2	2.84E-01	0.220432
GCAT	2.85E-01	-0.161347
PSPH	2.85E-01	-0.319855
ABLIM3	2.85E-01	-0.199559
ATF5	2.85E-01	-0.141103
ZRSR2	2.85E-01	-0.116403
ANKRD12	2.85E-01	-0.19527
SOAT1	2.85E-01	-0.243315
DUX1	2.85E-01	0.102121
SGSH	2.85E-01	-0.17851
NA	2.85E-01	-0.169917
PSD3	2.85E-01	-0.265181
HLA-DPB1	2.85E-01	0.403388
LGR4	2.86E-01	-0.246811
ZNF257	2.86E-01	0.111767
JAG2	2.86E-01	-0.204261
NIPAL3	2.86E-01	-0.157098
LOC100506614	2.86E-01	0.096365
EPOR	2.87E-01	0.171606
ZNF175	2.87E-01	-0.206345
CACFD1	2.87E-01	0.12697
RUNX1T1	2.87E-01	0.112731
MXRA8	2.87E-01	0.28335
ATXN7L3B	2.87E-01	-0.209527
NA	2.87E-01	0.112349
AREG	2.87E-01	-0.434888
PTGES	2.87E-01	-0.170501
CEP76	2.87E-01	-0.181
GGA1	2.87E-01	0.165182
FADS3	2.87E-01	-0.194405
HIGD2A	2.87E-01	-0.18061
KDELR3	2.87E-01	0.189813
IBTK	2.87E-01	0.105626
NFYA	2.88E-01	0.124636
VPS13D	2.88E-01	0.152478
DCN	2.88E-01	0.51993
PFKM	2.88E-01	-0.185595
NOLC1	2.88E-01	-0.135233
DUSP9	2.88E-01	0.237557
BLVRA	2.88E-01	0.176376
FBXO3	2.88E-01	-0.258942
SORD	2.89E-01	-0.211584
C1QB	2.89E-01	-0.465249
IL11	2.89E-01	0.205322
UBAP2	2.89E-01	-0.129825
ZNF506	2.90E-01	0.102682
TBC1D16	2.90E-01	-0.15499
OTUB2	2.90E-01	0.154536
TRAPPC13	2.90E-01	-0.159787
SLC27A2	2.90E-01	-0.274672
PPP1R15A	2.90E-01	-0.176645
CD44	2.90E-01	-0.26853
ERF	2.90E-01	0.154354
CLCN3	2.90E-01	-0.225998
CTNNAL1	2.90E-01	0.291892
APOE	2.90E-01	-0.426923
PLOD3	2.90E-01	-0.154654
POFUT1	2.91E-01	-0.128632
PLEKHA8P1	2.91E-01	0.105463
LITAF	2.91E-01	-0.21679
MUC4	2.91E-01	0.554684
N4BP2L2	2.91E-01	0.196358
TUBGCP5	2.91E-01	-0.11535
ATP5S	2.91E-01	0.121166
CD248	2.91E-01	0.224974
CSF2RB	2.92E-01	0.336101
SSX2B	2.92E-01	0.210424
PLSCR3	2.92E-01	0.156487
BCL2L11	2.92E-01	0.12578
ZFP36L1	2.92E-01	0.142931
RGS5	2.92E-01	0.417128
AGXT	2.92E-01	0.081886
ANXA6	2.92E-01	0.323093
ID2	2.92E-01	-0.251697
NCOA2	2.92E-01	0.142415
SRCAP	2.92E-01	0.146673
H3F3B	2.93E-01	-0.262926
HLA-DRB6	2.93E-01	0.223321
TRIP11	2.93E-01	-0.105445
LPL	2.93E-01	0.207054
RAB40C	2.93E-01	-0.155901
CHKB	2.93E-01	0.138047
ADAM17	2.94E-01	0.141786
CXCL8	2.94E-01	-0.596701
SCCPDH	2.94E-01	-0.286871
CCPG1	2.94E-01	0.176482
APOA1	2.94E-01	0.120988
CGRRF1	2.94E-01	-0.18485
ASCC1	2.94E-01	-0.129141
DHX58	2.94E-01	0.1115
ASXL1	2.95E-01	-0.120355
NA	2.95E-01	-0.127888
UBE3A	2.95E-01	0.178379
UBE2I	2.95E-01	0.210473
EPPK1	2.95E-01	0.175455
DDX28	2.95E-01	-0.110979
RGS12	2.96E-01	0.144145
SCAMP2	2.96E-01	0.132366
UGT1A3	2.96E-01	-0.383465
HIC2	2.96E-01	0.133757
RPL41	2.96E-01	0.076753
FAM115A	2.96E-01	0.162854
YIPF1	2.96E-01	0.099319
RNF38	2.96E-01	-0.209334
ANKRD2	2.96E-01	0.134026
NME4	2.96E-01	-0.211638
NEK1	2.97E-01	-0.174034
NBL1	2.97E-01	0.263227
PDLIM4	2.97E-01	0.136179
CD27	2.97E-01	0.215415
SENP7	2.97E-01	0.102594
SKAP2	2.97E-01	-0.210282
PLAA	2.97E-01	-0.231678
MPHOSPH9	2.97E-01	-0.144632
MXD4	2.97E-01	0.125772
COL6A2	2.98E-01	0.692409
SGCE	2.98E-01	0.394511
CSAD	2.98E-01	-0.178209
PCSK6	2.98E-01	0.204667
TRAFD1	2.98E-01	0.104144
INSR	2.98E-01	-0.186525
ACADS	2.98E-01	0.132867
SETD1A	2.98E-01	0.124537
CTTN	2.98E-01	0.22171
RAB20	2.99E-01	-0.171091
THOC2	2.99E-01	-0.168028
HERC6	2.99E-01	0.292389
TCF4	2.99E-01	0.334901
CDC42EP3	2.99E-01	0.135153
ENOX2	2.99E-01	-0.123788
SUPT6H	2.99E-01	-0.119097
PTPN3	2.99E-01	-0.166283
DCAF15	3.00E-01	-0.153146
ORC4	3.00E-01	0.134906
MAGEA2B	3.00E-01	-0.407153
TMEM164	3.00E-01	-0.124136
MIEF1	3.00E-01	-0.102129
TYROBP	3.00E-01	-0.433287
NA	3.00E-01	-0.120598
STIL	3.00E-01	-0.139025
LINC00667	3.00E-01	0.241013
KLHL5	3.00E-01	0.091825
NA	3.01E-01	0.100623
PMS2L2	3.01E-01	-0.142386
LIN7C	3.01E-01	-0.175954
UPK3A	3.01E-01	0.519253
PPP2R5A	3.01E-01	-0.139836
YARS2	3.01E-01	-0.113034
NA	3.01E-01	-0.104869
ATF3	3.01E-01	-0.476887
DHODH	3.01E-01	0.112315
ERC1	3.01E-01	0.131865
MAF	3.01E-01	-0.302158
ARHGAP5	3.01E-01	-0.235982
CYLD	3.01E-01	-0.22781
HDAC6	3.01E-01	0.114973
BBIP1	3.02E-01	-0.217555
SLC25A16	3.02E-01	0.11359
ADRBK2	3.02E-01	0.126363
AKAP8L	3.02E-01	0.19112
MATN3	3.02E-01	0.090209
QDPR	3.02E-01	-0.180369
ENG	3.02E-01	-0.202997
CENPB	3.02E-01	-0.182746
GPR87	3.03E-01	-0.402575
ZCCHC11	3.03E-01	0.08127
KIT	3.03E-01	0.373272
NA	3.03E-01	0.088558
PNRC1	3.03E-01	-0.1241
SCD	3.03E-01	-0.220604
TAF9B	3.03E-01	0.177516
SHB	3.03E-01	0.122804
CEP250	3.03E-01	0.10761
HDLBP	3.04E-01	0.109867
IGHV4-31	3.04E-01	-0.410438
ASB13	3.04E-01	-0.160828
TEF	3.04E-01	0.079846
NA	3.04E-01	-0.268686
HIST1H3F	3.04E-01	0.076724
NSMCE4A	3.04E-01	-0.146184
CALML4	3.04E-01	0.109159
PLCB1	3.04E-01	0.095826
NEK1	3.05E-01	0.110815
SNRNP40	3.05E-01	-0.112284
LY96	3.05E-01	-0.43228
SPAG9	3.05E-01	-0.152452
LSM12	3.05E-01	-0.134049
ARIH2	3.06E-01	-0.112252
ST3GAL1	3.06E-01	-0.2221
SNAPC5	3.06E-01	0.082151
NFYA	3.06E-01	0.140114
TTK	3.06E-01	-0.28447
PIK3R1	3.06E-01	0.225744
CD40	3.06E-01	-0.170472
ACSL5	3.06E-01	-0.326165
MYH6	3.06E-01	-0.082246
SPTLC2	3.06E-01	-0.166503
CENPQ	3.07E-01	0.09852
PTGER1	3.07E-01	0.115331
MYO1B	3.07E-01	-0.273517
METTL8	3.07E-01	-0.124777
KANSL1L	3.07E-01	0.109511
TTLL12	3.07E-01	-0.152119
MAZ	3.07E-01	-0.217102
C10orf2	3.07E-01	-0.111591
NA	3.07E-01	-0.265301
HCFC1	3.07E-01	-0.099092
HYAL2	3.07E-01	-0.152881
CXCL10	3.08E-01	-0.426204
BCL3	3.08E-01	0.148077
MSRB1	3.08E-01	-0.140146
PGAP1	3.08E-01	-0.244045
NA	3.08E-01	0.093602
BMP2K	3.09E-01	0.109766
EIF4ENIF1	3.09E-01	-0.1504
DENND4B	3.09E-01	-0.113329
HAUS5	3.09E-01	0.098621
ADAM12	3.09E-01	0.240336
PRSS3	3.09E-01	0.238666
PLXDC1	3.10E-01	0.212738
KIAA0930	3.10E-01	0.127589
MAP7D1	3.10E-01	-0.176952
SH3GL1	3.10E-01	-0.129154
CNGA1	3.10E-01	0.248328
RPS3A	3.10E-01	0.100149
SAP130	3.10E-01	-0.107139
LRRC40	3.10E-01	-0.143115
KIAA0100	3.10E-01	0.18556
TMEM40	3.11E-01	0.185976
LOC100507619	3.11E-01	0.146269
ICAM1	3.11E-01	0.182255
NFRKB	3.11E-01	0.100549
DHFR	3.11E-01	-0.11909
TRIM68	3.11E-01	0.187685
NEUROG3	3.11E-01	0.140744
ADA	3.11E-01	-0.177001
EXPH5	3.11E-01	0.178785
GNG7	3.11E-01	0.117246
MGAT4A	3.12E-01	0.304055
SEC14L1	3.12E-01	-0.187375
NA	3.12E-01	0.08685
FLOT1	3.12E-01	0.11098
PTPN20B	3.12E-01	-0.106911
ASMTL	3.12E-01	-0.17637
OGN	3.12E-01	0.20968
RBM41	3.12E-01	0.125768
APBA3	3.13E-01	-0.129261
ADCK3	3.13E-01	-0.145948
STX6	3.13E-01	-0.182671
LGALSL	3.13E-01	0.138596
CTNNBIP1	3.13E-01	0.113897
TMEM97	3.13E-01	0.220537
HLA-J	3.14E-01	-0.20556
TMED1	3.14E-01	-0.109929
HAUS7	3.14E-01	-0.105134
LILRA2	3.14E-01	0.13665
ZNF415	3.14E-01	-0.157496
C7orf26	3.14E-01	-0.085123
SENP6	3.14E-01	0.118782
NCOA1	3.14E-01	-0.116491
ANXA9	3.14E-01	0.346631
RPS18	3.14E-01	-0.102622
LIMCH1	3.15E-01	-0.356957
SOCS2	3.15E-01	-0.222952
PIK3IP1	3.15E-01	0.131323
CDK19	3.15E-01	0.100549
ABR	3.15E-01	0.20878
SIK3	3.15E-01	0.103412
CRH	3.15E-01	-0.59312
SGSM3	3.15E-01	0.118786
FAM102A	3.16E-01	0.170057
HNRNPD	3.16E-01	0.139054
AKR1C2	3.16E-01	-0.407417
GCOM1	3.16E-01	-0.1536
DLX5	3.16E-01	0.14855
LAMC2	3.16E-01	0.14239
AMACR	3.17E-01	0.120289
HECTD4	3.17E-01	-0.138864
LRRC17	3.17E-01	0.262631
SCAF4	3.17E-01	-0.177776
SH3BGRL	3.17E-01	-0.371536
ACP2	3.17E-01	-0.13035
C9orf116	3.17E-01	0.120264
HOXA10	3.18E-01	0.488211
MMP24	3.18E-01	0.108103
EXOSC5	3.18E-01	-0.148997
RPS6KA1	3.18E-01	-0.145274
TAC3	3.18E-01	0.425288
SNRPC	3.19E-01	-0.089755
FHOD3	3.19E-01	-0.260295
TAOK1	3.19E-01	-0.169656
IRF5	3.19E-01	0.133258
TMEM74B	3.19E-01	0.139282
RELA	3.19E-01	-0.174625
RSBN1	3.19E-01	-0.188754
SDHB	3.19E-01	0.106317
AKR1C1	3.20E-01	-0.360345
POLR3G	3.20E-01	0.090843
THNSL2	3.20E-01	0.198614
PAM16	3.20E-01	-0.13093
TCF3	3.20E-01	-0.131435
OLFML2A	3.20E-01	0.232826
CDKAL1	3.20E-01	0.109222
FCGR3B	3.20E-01	-0.372771
PTPRCAP	3.20E-01	-0.199745
NPIPB15	3.21E-01	-0.182358
CACTIN	3.21E-01	0.124973
TRIM2	3.21E-01	-0.157086
TTYH1	3.21E-01	0.131485
ZBTB20	3.21E-01	0.142665
GH2	3.21E-01	0.090756
DGCR2	3.21E-01	0.13968
UGGT1	3.21E-01	-0.114924
NADK	3.22E-01	-0.176839
NOC4L	3.22E-01	-0.08472
TSPYL5	3.22E-01	-0.370609
C1QTNF3	3.22E-01	-0.230607
SRD5A1	3.22E-01	-0.177069
EPHA3	3.22E-01	0.281373
UNC5B	3.22E-01	0.203677
PPP1R10	3.22E-01	-0.107735
MMP23A	3.22E-01	0.160003
SERPINF1	3.22E-01	0.408283
TRIO	3.23E-01	0.096457
RARRES2	3.23E-01	0.349346
TELO2	3.23E-01	-0.11457
FUT6	3.23E-01	0.149916
NTM	3.23E-01	0.126176
TMEM158	3.23E-01	0.285967
H2AFY2	3.23E-01	-0.096879
CTSG	3.23E-01	0.165115
KIAA1598	3.23E-01	0.198518
SIPA1L3	3.24E-01	-0.152929
HDGF	3.24E-01	-0.108119
PPARD	3.24E-01	-0.135277
ZBTB20	3.24E-01	0.198234
GM2A	3.24E-01	-0.27978
TPSAB1	3.24E-01	0.256999
CERS6	3.24E-01	-0.17816
ZDHHC24	3.24E-01	0.114304
RTN1	3.25E-01	0.137019
SOS2	3.25E-01	0.156572
COMMD10	3.25E-01	0.163048
TPSAB1	3.26E-01	0.390445
MDC1	3.26E-01	-0.083492
NKRF	3.26E-01	0.092334
WDFY3	3.26E-01	-0.116492
CDK2	3.26E-01	0.096697
SKIL	3.26E-01	-0.066331
CEP152	3.26E-01	0.098345
MAPK14	3.26E-01	0.130355
NRXN3	3.26E-01	0.206152
ZNF277	3.26E-01	0.112966
DTWD1	3.27E-01	0.128896
SLC23A2	3.27E-01	-0.252675
CASP1	3.27E-01	0.232661
KLHL23	3.27E-01	0.130072
ZNF143	3.27E-01	-0.132398
NA	3.27E-01	-0.106181
TOR1AIP1	3.27E-01	-0.220231
RPUSD2	3.27E-01	0.080182
PNPLA4	3.27E-01	0.128504
AOAH	3.27E-01	0.133627
AKAP13	3.27E-01	0.112023
ATG12	3.27E-01	-0.111147
NME3	3.27E-01	-0.152161
PRSS8	3.27E-01	-0.247095
KPNA6	3.27E-01	0.112304
STAT5B	3.27E-01	0.117581
HIST1H2AC	3.27E-01	-0.312555
APTX	3.27E-01	-0.151869
PDE10A	3.27E-01	0.15972
NUS1	3.28E-01	-0.120381
RING1	3.28E-01	-0.115912
DGKD	3.28E-01	0.107582
BMP7	3.28E-01	0.242461
NPIPA1	3.28E-01	0.148089
ALDH7A1	3.28E-01	-0.329184
MEF2A	3.28E-01	-0.091428
AKAP12	3.29E-01	0.343776
LTBP3	3.29E-01	-0.343868
ASTE1	3.29E-01	0.10166
SGSM2	3.29E-01	0.152337
LOC81691	3.29E-01	0.121586
KHSRP	3.29E-01	-0.159347
DDX28	3.29E-01	-0.105176
ATAD2B	3.30E-01	0.179956
PLAGL1	3.30E-01	-0.267709
PPFIBP1	3.30E-01	-0.115583
SOD2	3.30E-01	0.255284
DLC1	3.30E-01	0.097827
MAN1A1	3.30E-01	-0.333407
GSTM1	3.30E-01	-0.442169
ENSA	3.30E-01	-0.171838
NCOA2	3.30E-01	0.177832
BTF3	3.30E-01	0.084679
MBD4	3.31E-01	0.085831
SOX13	3.31E-01	-0.130667
ZNF358	3.31E-01	-0.134499
TRBC1	3.31E-01	-0.400815
ATP5SL	3.31E-01	0.086247
LARP4	3.31E-01	-0.157775
MALT1	3.32E-01	-0.132705
PKD2	3.32E-01	-0.229959
NFE2L1	3.32E-01	-0.116382
HLA-DQB1	3.32E-01	-0.340212
SLC12A9	3.32E-01	0.134577
TRIM23	3.32E-01	0.082792
TIMM44	3.32E-01	-0.10719
CREB3	3.32E-01	-0.097751
NA	3.32E-01	0.098541
SHARPIN	3.33E-01	0.156263
FAM193B	3.33E-01	-0.14574
ACTB	3.33E-01	-0.131644
SULT2A1	3.33E-01	-0.273443
GATC	3.33E-01	-0.113765
IQCE	3.34E-01	-0.171308
ARHGEF2	3.34E-01	0.145577
ACTR5	3.34E-01	0.125618
TPD52L1	3.34E-01	0.246256
MAP4K5	3.34E-01	0.115711
YIPF6	3.34E-01	0.096
NUDT18	3.34E-01	0.095531
AIMP2	3.34E-01	0.098048
MLLT4	3.34E-01	-0.131286
RRAGD	3.35E-01	0.232308
DXO	3.35E-01	0.077766
IMPAD1	3.35E-01	-0.12553
HIST1H2AE	3.35E-01	-0.15288
CHI3L1	3.35E-01	-0.562183
METTL7A	3.35E-01	-0.328014
USP13	3.35E-01	-0.177141
TBC1D4	3.36E-01	-0.237818
GOSR1	3.36E-01	-0.088694
DUOX1	3.36E-01	0.215987
MYO9B	3.36E-01	0.105982
CYLD	3.36E-01	0.156799
EDNRB	3.36E-01	0.183119
TAPT1	3.36E-01	-0.070384
UGT2B15	3.36E-01	0.301025
BUB1	3.36E-01	-0.245772
ZNF771	3.37E-01	0.107765
FAM222B	3.37E-01	0.10593
PDGFRL	3.37E-01	0.186061
F2R	3.37E-01	-0.193597
CASKIN2	3.38E-01	0.110318
ZMYM6	3.38E-01	-0.172857
UGT1A1	3.38E-01	-0.390467
SMAD3	3.38E-01	0.214931
TNNC1	3.38E-01	-0.208562
SNHG20	3.38E-01	-0.101719
CADM4	3.38E-01	-0.136531
TSPAN15	3.38E-01	-0.133006
CSTF2T	3.39E-01	0.185053
PRRG4	3.39E-01	-0.191612
ACAA1	3.39E-01	-0.13945
HCFC1R1	3.39E-01	0.13079
FTL	3.39E-01	-0.146177
ABCA7	3.39E-01	0.119945
ATG13	3.39E-01	0.097096
LTB4R	3.39E-01	-0.135567
FAM13A	3.39E-01	-0.254597
CLU	3.40E-01	0.42994
PMP22	3.40E-01	0.426742
ANXA3	3.40E-01	-0.413188
SYNCRIP	3.40E-01	-0.186742
C2orf43	3.40E-01	0.108126
RITA1	3.41E-01	0.098919
ICAM2	3.41E-01	0.126802
MZF1	3.41E-01	-0.170588
NID2	3.41E-01	-0.342653
POLB	3.41E-01	-0.164824
ARRB1	3.41E-01	0.125489
ANGPTL2	3.41E-01	0.128627
CDT1	3.41E-01	-0.133228
RUNX1-IT1	3.41E-01	0.208405
ZSCAN16	3.41E-01	-0.178689
CDK10	3.41E-01	0.106491
MAN2A2	3.42E-01	0.099084
CALB1	3.42E-01	0.279447
GART	3.42E-01	0.079804
KPNA1	3.42E-01	-0.139408
TTLL3	3.42E-01	-0.177421
TFAP2A	3.42E-01	-0.269004
FMNL1	3.42E-01	-0.14274
RNF170	3.43E-01	-0.164704
ZBED2	3.43E-01	0.223303
GNB5	3.44E-01	0.122353
B3GALT4	3.44E-01	0.126682
TINF2	3.44E-01	0.097126
CLN8	3.44E-01	-0.123745
LCP2	3.45E-01	0.219147
MKI67	3.45E-01	0.183556
KPNB1	3.45E-01	-0.136167
PCDHA10	3.45E-01	0.151986
SSPN	3.45E-01	0.217585
NFIL3	3.45E-01	-0.264782
DZIP1	3.45E-01	0.161122
JRK	3.45E-01	0.086828
URGCP	3.45E-01	-0.091606
FZD3	3.46E-01	0.148728
MMP11	3.46E-01	-0.359393
TLX2	3.46E-01	-0.10066
SAMD9	3.46E-01	-0.237125
C9orf116	3.46E-01	0.098236
CDKN1C	3.46E-01	0.173434
UBQLN4	3.47E-01	-0.157086
KDM4A	3.47E-01	0.096763
CGGBP1	3.47E-01	-0.123946
RPL37A	3.47E-01	0.265065
NPRL3	3.47E-01	0.106705
MMP24	3.47E-01	-0.149998
SPHK2	3.47E-01	0.138566
IMPA2	3.48E-01	-0.320015
PCNXL2	3.48E-01	0.132455
ZNF460	3.48E-01	0.078853
HOXB3	3.48E-01	0.149748
SMUG1	3.48E-01	-0.131382
CX3CR1	3.48E-01	0.230508
NA	3.49E-01	0.139254
TOLLIP	3.49E-01	-0.185744
FBXW11	3.49E-01	0.130489
THBS3	3.49E-01	0.138883
DBT	3.49E-01	0.141146
FAP	3.49E-01	0.312818
PRPF39	3.49E-01	-0.133604
TLE3	3.49E-01	-0.13048
SIGMAR1	3.49E-01	-0.1369
SPRR1A	3.50E-01	-0.422438
NA	3.50E-01	0.135032
PATZ1	3.50E-01	0.124892
VLDLR	3.50E-01	0.183979
PDS5B	3.50E-01	0.099984
GMDS	3.50E-01	-0.110443
MAGEA1	3.50E-01	0.305032
TMEM5	3.50E-01	-0.12985
MYNN	3.50E-01	0.112685
DOPEY1	3.50E-01	0.084588
CCL21	3.50E-01	0.187023
MAP3K7	3.50E-01	-0.114607
BRE	3.50E-01	0.101568
STAT5B	3.51E-01	0.094485
SBNO2	3.51E-01	0.139324
CRYL1	3.51E-01	-0.132638
NCDN	3.51E-01	-0.117784
CUL4B	3.51E-01	-0.140596
HLA-E	3.51E-01	-0.221433
SCARB1	3.51E-01	-0.118221
PPAP2B	3.51E-01	0.277486
HEY1	3.52E-01	0.202044
VCAN	3.52E-01	-0.306535
CTAGE5	3.52E-01	0.063721
MMP13	3.52E-01	0.232837
SLC16A5	3.53E-01	0.245836
ARPC4	3.53E-01	-0.114709
ABCC5	3.53E-01	-0.260412
PSMC2	3.54E-01	-0.134231
ATP2A3	3.55E-01	0.153174
IGF2BP3	3.55E-01	-0.366466
8-Sep	3.55E-01	-0.186734
SLC38A7	3.56E-01	0.087487
GATM	3.56E-01	0.354012
TDRD7	3.56E-01	-0.154483
RPS6	3.56E-01	-0.115573
GNA11	3.56E-01	-0.090939
CCZ1B	3.56E-01	0.148828
DRG2	3.56E-01	-0.119138
CLINT1	3.56E-01	-0.114891
NA	3.57E-01	-0.238861
PRKAR2A	3.57E-01	0.12081
PSAT1	3.57E-01	0.169707
TENM1	3.57E-01	0.235885
RAB27A	3.57E-01	-0.190555
TAF9B	3.57E-01	-0.224386
TRAK2	3.58E-01	-0.125472
TGFBRAP1	3.58E-01	0.110622
CNNM4	3.58E-01	-0.118035
AGL	3.58E-01	-0.260636
MSX2	3.58E-01	-0.235685
SMYD2	3.58E-01	0.182013
ATAD3A	3.58E-01	0.124958
ENTPD1	3.59E-01	0.197664
UCHL1	3.59E-01	0.278889
NA	3.59E-01	0.151647
TIMM44	3.59E-01	-0.138655
ALDH3A2	3.59E-01	0.146728
ZYX	3.59E-01	-0.154679
5-Sep	3.60E-01	-0.142928
LAPTM5	3.60E-01	-0.271639
CELF2	3.60E-01	0.299534
NA	3.60E-01	-0.140803
CFP	3.60E-01	0.116445
PRDX2	3.60E-01	-0.106748
NA	3.61E-01	0.105144
NPAS1	3.61E-01	0.096369
ZFX	3.61E-01	0.096703
MAPKAPK2	3.61E-01	-0.199132
CRIP1	3.61E-01	-0.321844
SF3A2	3.62E-01	0.164791
ARHGAP35	3.62E-01	0.132317
NA	3.62E-01	-0.148503
IGFBP5	3.62E-01	0.513526
PODXL	3.63E-01	-0.245902
RABEPK	3.63E-01	-0.10007
KATNBL1	3.63E-01	-0.142433
ZNF93	3.63E-01	-0.162178
LYPLA2	3.63E-01	0.117256
MICALL1	3.63E-01	-0.149392
KIF5C	3.64E-01	-0.298189
NA	3.64E-01	0.096028
TNFAIP3	3.64E-01	-0.246917
NA	3.64E-01	0.094041
GMEB2	3.64E-01	0.10592
INPP4A	3.64E-01	0.162356
RPL37A	3.65E-01	0.095098
GJB3	3.65E-01	-0.188027
ZNF814	3.65E-01	-0.123035
GIPC1	3.65E-01	-0.130166
GIN1	3.65E-01	0.143159
MIR10B	3.65E-01	0.21557
ACAN	3.65E-01	0.091053
GTDC1	3.65E-01	-0.1273
CD74	3.65E-01	0.342523
KHNYN	3.66E-01	-0.112034
PLCE1	3.66E-01	-0.302752
IGKC	3.66E-01	0.39669
LUM	3.66E-01	0.58114
ZNF276	3.66E-01	0.09455
SAP30	3.66E-01	-0.097078
KDM2A	3.66E-01	-0.079962
C8orf4	3.66E-01	-0.480454
SMARCC2	3.67E-01	0.089672
COMP	3.67E-01	-0.276653
ERAP2	3.67E-01	-0.402605
CAT	3.68E-01	-0.304498
NA	3.68E-01	-0.087887
TBXAS1	3.68E-01	-0.119458
ZNF180	3.68E-01	0.102995
TGFBR2	3.68E-01	0.14053
TRIM16	3.68E-01	-0.178707
OGG1	3.69E-01	0.112785
MADD	3.69E-01	0.096552
TOP3A	3.69E-01	0.115554
ELOVL6	3.69E-01	-0.198071
ABCG1	3.70E-01	-0.181347
HSF2	3.70E-01	-0.154548
LGALS2	3.70E-01	0.199604
GM2A	3.70E-01	-0.166349
AMACR	3.70E-01	-0.212024
SNCG	3.70E-01	-0.263018
CDH11	3.70E-01	0.203248
DOCK6	3.70E-01	-0.090766
C1QA	3.70E-01	-0.352188
DMC1	3.70E-01	0.084786
ALDH7A1	3.70E-01	-0.301125
KDELR3	3.70E-01	-0.261744
PLIN2	3.71E-01	0.082603
ATP2A3	3.71E-01	0.103704
DLG4	3.71E-01	0.184953
PSIP1	3.71E-01	-0.258848
PIAS1	3.72E-01	-0.127093
SERF1B	3.72E-01	-0.113663
BIRC5	3.72E-01	0.134044
THUMPD1	3.72E-01	-0.151802
SDC2	3.72E-01	-0.24969
SPG20	3.72E-01	-0.133276
SLC25A22	3.72E-01	0.10761
TSPAN31	3.72E-01	-0.141697
ST6GALNAC4	3.73E-01	0.13404
ZNF33B	3.73E-01	0.134928
RHOBTB2	3.73E-01	0.160506
ENOSF1	3.73E-01	-0.202031
RFK	3.73E-01	-0.191344
RPLP1	3.73E-01	-0.10875
PPIG	3.73E-01	0.109751
HLA-C	3.73E-01	-0.168166
LOX	3.73E-01	-0.322214
DBT	3.73E-01	0.111613
FOXE1	3.73E-01	0.112764
C2orf68	3.74E-01	-0.083344
CEP70	3.74E-01	-0.151352
PTP4A1	3.74E-01	-0.147067
VAV3	3.74E-01	-0.279419
RCE1	3.74E-01	0.13586
TRIB2	3.74E-01	-0.261897
DNAJA3	3.74E-01	-0.102021
CCNA2	3.75E-01	-0.187692
ZNF248	3.75E-01	0.134056
B3GNT3	3.75E-01	0.129013
NA	3.75E-01	0.100646
ZNF688	3.75E-01	-0.100692
MTERF1	3.75E-01	0.073904
NA	3.75E-01	-0.164543
MNDA	3.75E-01	-0.383458
SH3PXD2A	3.75E-01	-0.154866
SPATS2L	3.76E-01	0.075002
HSD17B6	3.76E-01	0.207902
