#Gene	P.Value	logFC
SETDB1	0.8721692	1.47E-02
VEGFA	0.8724283	5.40E-02
RIC8B	0.87246605	1.80E-02
DTYMK	0.87246981	-4.13E-02
TNPO2	0.87256795	2.60E-02
FAM134A	0.87283769	-4.13E-02
CDC34	0.87291865	-3.07E-02
SPOCK2	0.872924	2.27E-02
CDK10	0.87312464	-2.00E-02
MTMR8	0.87313796	1.27E-02
BTRC	0.87322911	1.40E-02
MPI	0.87328498	4.20E-02
KIAA0922	0.87336736	-2.27E-02
PPARD	0.87347629	-3.00E-02
KRIT1	0.87355856	-2.73E-02
ADAP1	0.87356275	-2.13E-02
VIP	0.87369919	-1.53E-02
LNPEP	0.87370451	-1.67E-02
STAU2	0.87370451	-1.67E-02
NFIX	0.87372884	-2.47E-02
EED	0.87381162	1.47E-02
CD74	0.87384147	-1.21E-01
AGPAT2	0.87385521	2.53E-02
NA	0.8739281	1.33E-02
MMP28	0.87398721	5.60E-02
ATXN3	0.87412185	1.80E-02
SLC25A12	0.87414362	1.67E-02
NA	0.87415467	-3.27E-02
NFAT5	0.87417828	2.80E-02
RDH11	0.87417868	1.20E-02
UBIAD1	0.87418425	1.80E-02
NA	0.87421636	1.67E-02
SLC2A1	0.87430334	1.53E-02
SNRNP27	0.87437636	1.47E-02
BMP2K	0.87440871	1.60E-02
SOX17	0.87443383	1.67E-02
OR51E2	0.87456541	1.60E-02
CAMK1G	0.8746447	-1.53E-02
PSME3	0.87467427	2.13E-02
CDC25A	0.87471307	4.33E-02
ACAA1	0.87483031	-5.13E-02
NUP54	0.87483129	-1.07E-02
SLIT1	0.87484123	1.47E-02
MAPK8IP3	0.87488329	1.40E-02
MAGEA12	0.87502573	1.47E-02
MCF2	0.87502573	1.47E-02
DDX56	0.87506656	-3.13E-02
ABHD2	0.87527351	-3.87E-02
PARP8	0.87529538	-5.27E-02
TNFRSF11A	0.87530657	-4.20E-02
CYFIP2	0.87538271	-1.87E-02
NHLRC2	0.87539965	-1.27E-02
STX6	0.87543397	1.67E-02
UTP20	0.87549347	1.60E-02
TTC22	0.87552678	3.67E-02
VEGFA	0.87554884	5.13E-02
MSX2	0.87564355	1.27E-02
SDR39U1	0.87572635	-1.93E-02
COL2A1	0.87585497	-2.73E-02
TRIM22	0.87587519	9.60E-02
ABCC9	0.87591782	1.13E-02
UPF3A	0.87598368	1.40E-02
GSK3A	0.87613343	-1.80E-02
CASP1	0.8761948	8.87E-02
RIOK3	0.87619743	-3.73E-02
ITGA3	0.87624709	-1.27E-02
ZNF219	0.87637074	-1.33E-02
PLSCR4	0.87669819	5.93E-02
ESR1	0.87676598	-1.40E-02
CPA3	0.87678501	-4.13E-02
LST1	0.87679774	-1.53E-02
SMARCA2	0.87687835	1.53E-02
SCARA3	0.87689458	1.20E-02
WNK1	0.87693093	1.87E-02
FAM65A	0.87695844	-1.67E-02
CIZ1	0.87698147	-2.00E-02
SNORA66	0.87704419	-1.07E-02
SMCHD1	0.87706136	2.13E-02
MYCBP	0.87712287	-2.00E-02
KLF13	0.87752796	3.87E-02
PPFIA1	0.8775384	-1.07E-02
NAT6	0.87757701	-1.87E-02
TRIM38	0.87766046	1.27E-02
SMAD5	0.87767567	-1.20E-02
NBPF10	0.87773029	2.53E-02
SLC30A4	0.87780441	1.20E-02
USP27X	0.87791207	-1.53E-02
AGO2	0.87795273	-3.00E-02
MMP24	0.87796252	-2.13E-02
ABCF3	0.87798313	-1.73E-02
CNPY3	0.87800213	-1.87E-02
INSL5	0.87807685	1.85E-01
NAT9	0.87810002	-2.27E-02
MAP1A	0.87816496	-1.67E-02
HEMK1	0.87819374	-1.40E-02
RIN3	0.87828254	2.00E-02
CCL5	0.87836034	-9.60E-02
COMT	0.87840233	-3.40E-02
CYB5R2	0.87841023	1.73E-02
PPP2R1B	0.8784471	-1.80E-02
NUDT2	0.87857949	-1.87E-02
CST5	0.87881991	-1.20E-02
LRCH4	0.87888347	1.93E-02
PSD4	0.87888503	1.67E-02
DAXX	0.87892018	-1.53E-02
TULP4	0.87898211	-2.53E-02
WDR1	0.87902787	-1.93E-02
UBXN7	0.87907921	-1.67E-02
RAC2	0.87909401	2.53E-02
KIAA1598	0.87912939	-3.27E-02
ME1	0.87913616	6.00E-02
WNK1	0.87918302	-1.33E-02
LIN28A	0.87930081	1.07E-02
PRR13	0.87943497	2.73E-02
GADD45B	0.87944417	-2.67E-02
JAK3	0.87945277	1.53E-02
CTPS1	0.87955432	-4.73E-02
PIK3C2A	0.87973001	-3.47E-02
ORAI3	0.8798057	2.33E-02
URM1	0.87982892	-1.53E-02
CBX5	0.87993833	-1.13E-02
KIAA1109	0.88005293	1.53E-02
LOC57399	0.88012652	1.47E-02
ELMO2	0.88014755	2.07E-02
VHL	0.88022816	1.00E-02
SRI	0.88035653	3.47E-02
CEP290	0.88038351	1.07E-02
TIMM50	0.88041743	-1.20E-02
SLC25A15	0.8805048	-2.67E-02
NADK	0.88066184	1.67E-02
APOBEC3G	0.88075013	-1.13E-02
ENOX2	0.88078578	-1.67E-02
TES	0.8808165	3.07E-02
TPK1	0.88091104	-7.00E-02
POLR1E	0.88093899	-1.73E-02
IGHD	0.88102258	2.00E-02
CCDC144A	0.88109025	1.00E-02
ZNF143	0.88119307	2.00E-02
ZNF444	0.88121656	1.67E-02
TNPO2	0.88126967	-1.80E-02
CDKN3	0.88142895	5.73E-02
SLC52A1	0.88144534	1.87E-02
PRIM1	0.88146063	-1.67E-02
MCM2	0.88159145	-3.93E-02
DUSP3	0.88161503	-3.20E-02
STON1	0.88162668	1.27E-02
KAT6B	0.88172696	2.93E-02
MICA	0.88190185	3.47E-02
NA	0.88193398	1.00E-02
THAP3	0.8819754	1.87E-02
MAPKAPK5-AS1	0.88200434	1.67E-02
EDNRB	0.88208498	-1.53E-02
NPL	0.88216297	-3.07E-02
CNKSR2	0.88217365	-1.07E-02
GAL	0.88218674	-1.33E-02
LAMTOR3	0.88224803	-2.47E-02
CYP4F2	0.88239745	-2.40E-02
LOC101927770	0.88240604	-1.80E-02
NUP43	0.88240684	-2.13E-02
CHRNA10	0.88245685	1.27E-02
YWHAE	0.88265919	-2.27E-02
SYNRG	0.88270974	1.13E-02
PER2	0.88285584	3.13E-02
HDDC2	0.88289619	1.07E-02
LDB3	0.88296788	-1.87E-02
BICD2	0.8829762	-2.47E-02
APOBEC3B	0.88300528	7.07E-02
MMP24	0.88316782	-2.87E-02
HS2ST1	0.8831691	-1.27E-02
NSL1	0.8831815	-1.07E-02
ALG3	0.88321982	1.93E-02
ROS1	0.88331991	1.20E-02
YAF2	0.88336052	1.67E-02
GNE	0.88338806	-6.73E-02
PLEKHF2	0.88357228	-3.27E-02
CROCCP3	0.88370787	1.80E-02
KPNA2	0.88372203	5.73E-02
HOXD9	0.88374454	2.33E-02
RPL41	0.88377204	-1.40E-02
CREM	0.88388725	-2.73E-02
GPX2	0.88398316	-6.47E-02
DBN1	0.88401713	-1.53E-02
EIF1	0.88414578	4.00E-02
NUSAP1	0.88417321	-4.27E-02
EGOT	0.88426265	-1.27E-02
ARPP19	0.88428903	-2.20E-02
NAMPT	0.88431145	-3.60E-02
IVNS1ABP	0.88432152	-3.87E-02
FSHB	0.88453174	-1.20E-02
MYOF	0.88453712	-1.93E-02
SYT5	0.88457627	-1.40E-02
NAALADL1	0.8846311	5.40E-02
NA	0.88507023	-1.20E-02
GABRA6	0.88512939	-1.40E-02
PANX1	0.88513597	-2.13E-02
DST	0.88514956	1.73E-02
UBE2B	0.88515755	1.80E-02
C5orf30	0.88516391	-4.53E-02
CENPI	0.88520776	1.40E-02
GON4L	0.88522447	1.47E-02
ADAM7	0.88523231	1.60E-02
EIF4A3	0.88523369	-1.87E-02
RABGGTB	0.88530928	-2.47E-02
SRPX	0.88538356	2.53E-02
MROH7	0.88540447	-1.73E-02
APOM	0.8855566	1.73E-02
NA	0.88565359	1.13E-02
APOC4	0.88566433	1.53E-02
MED12	0.88566632	1.67E-02
HTR1A	0.88568782	-2.00E-02
SYCP1	0.88577148	1.13E-02
ACACB	0.88577635	-3.67E-02
MGC13053	0.88578358	9.33E-03
BAZ1B	0.88582972	-1.67E-02
NA	0.88583568	1.33E-02
NA	0.88586251	-3.33E-02
MSANTD2	0.88586397	-3.07E-02
LFNG	0.88588818	-1.87E-02
ICA1	0.88588902	-1.13E-02
IKBKAP	0.88589884	1.00E-02
GID4	0.88602081	1.20E-02
KCNV1	0.88608955	-1.33E-02
ICA1	0.88609266	-1.93E-02
PLOD2	0.88611381	-6.00E-02
KCTD12	0.88613127	-1.56E-01
FAM102A	0.88613767	2.53E-02
TDRD7	0.88616343	-3.53E-02
ANKRD26	0.88623946	-1.13E-02
NA	0.8862793	-1.47E-02
ZCCHC14	0.88630958	-2.27E-02
TCF21	0.88644028	-1.40E-02
PEX12	0.88658669	1.13E-02
NOP10	0.88660089	-2.40E-02
CHD9	0.88669243	-2.47E-02
AGK	0.88674407	1.20E-02
KMT2D	0.88681628	-1.60E-02
SP110	0.88693454	-3.13E-02
LUC7L	0.88695421	-1.67E-02
REL	0.88698826	-1.60E-02
YTHDC2	0.88699555	-2.07E-02
CNNM3	0.88714179	2.27E-02
PPFIBP1	0.88733617	1.73E-02
DUSP6	0.88742071	6.80E-02
HERC2P9	0.8874684	3.13E-02
COL4A3	0.88763784	1.27E-02
ARHGEF6	0.88772743	1.27E-02
ABHD17B	0.88776107	-2.27E-02
FKBP11	0.8880458	-3.67E-02
CSTF1	0.88809423	-1.00E-02
SUV39H2	0.88811012	-1.07E-02
NADK	0.88813025	-2.93E-02
CCDC59	0.88813732	-2.33E-02
NMT2	0.8882135	2.47E-02
GLIPR1	0.88833168	3.07E-02
AKAP1	0.88840311	-1.67E-02
SH3BP2	0.88848293	1.07E-02
S100P	0.88855529	-1.67E-01
HOOK1	0.88857524	-2.87E-02
SYNE1	0.88860534	-1.13E-02
DUSP3	0.88869044	3.07E-02
PLEKHA1	0.88874568	4.40E-02
ADI1	0.88884358	2.20E-02
GJD2	0.88895727	-1.67E-02
N4BP2L2	0.88915889	-2.20E-02
SMCHD1	0.88925414	3.67E-02
FAM63B	0.88926184	-9.33E-03
NOX5	0.88932038	-1.33E-02
C10orf2	0.8893437	-2.73E-02
GPNMB	0.8894153	8.53E-02
CALD1	0.88942589	1.40E-02
CRNN	0.88953925	1.73E-02
NFIC	0.88963016	1.73E-02
IL11	0.88963897	1.53E-02
TACR2	0.88968125	-1.13E-02
FGB	0.88981523	-1.27E-02
RGS10	0.88988904	-9.33E-03
YEATS4	0.88989272	-1.13E-02
ITPK1	0.88989779	1.00E-02
TCIRG1	0.88991333	-3.53E-02
NA	0.88993986	-1.93E-02
AURKAIP1	0.88994018	-2.40E-02
CHD1	0.89000074	3.20E-02
SUV420H1	0.89006872	2.13E-02
ENPP2	0.89020972	1.80E-02
PARD3	0.89037573	-1.60E-02
PPP1R3A	0.89081017	-9.33E-03
REPS1	0.8908122	1.20E-02
CDKN2A	0.8908122	1.20E-02
CRLF1	0.89082587	1.87E-02
ADTRP	0.89083366	4.27E-02
DPM2	0.89096733	-1.73E-02
DLX5	0.89099228	1.07E-02
LPAR4	0.89110758	-1.07E-02
GLRB	0.89116747	-8.67E-03
PLAGL1	0.89144955	-3.40E-02
MIS12	0.89155043	-3.40E-02
SLC35E2B	0.89155685	2.73E-02
ASCL1	0.89160935	-1.67E-02
NUDT15	0.89163186	1.80E-02
FOXA2	0.89169955	6.67E-02
UBE2D1	0.89170856	9.33E-03
NCBP1	0.89179182	-1.07E-02
FSCN2	0.89193148	-1.47E-02
GNL3L	0.89207385	-1.20E-02
SLC20A2	0.89213683	2.87E-02
TMEM5	0.89218908	1.27E-02
WDR44	0.89222594	2.73E-02
PARP11	0.89242637	1.20E-02
KRT5	0.89242637	1.20E-02
ZNF43	0.8925235	1.93E-02
DENND2D	0.89253334	2.80E-02
AHCYL1	0.89253559	1.13E-02
TCF3	0.89257296	1.67E-02
RAB27B	0.89266134	1.27E-02
BACH1	0.89277163	-3.00E-02
CYB5R3	0.89289629	-1.60E-02
FEZF2	0.89301553	9.33E-03
THBS4	0.89302538	-1.93E-02
TNKS2	0.89317299	2.47E-02
NRDE2	0.8932756	1.33E-02
MAGEA1	0.89346353	-1.20E-02
KIAA1211L	0.8936335	1.20E-02
LOC100133583	0.89363419	-6.33E-02
PARP2	0.89375787	1.33E-02
TAF6L	0.89379908	1.53E-02
LPIN1	0.89382285	-5.67E-02
KCNJ3	0.89386945	1.00E-02
FAM114A2	0.89395632	-1.47E-02
RRAGB	0.89397099	-1.20E-02
KYNU	0.89398278	1.07E-02
TOR1A	0.89404174	1.27E-02
NELFA	0.89405487	-1.20E-02
CIZ1	0.89406862	1.47E-02
CACNA1A	0.89420522	1.40E-02
TBCC	0.89427927	-3.33E-02
CCDC69	0.8943053	-1.20E-02
PILRA	0.8944439	1.13E-02
RASSF2	0.8945103	2.20E-02
AHCYL1	0.89451532	-1.53E-02
ATG2B	0.8945349	2.20E-02
IFNA10	0.89456436	1.27E-02
LRP3	0.89458535	-1.93E-02
DCTN2	0.89479217	-1.60E-02
PXDC1	0.8949024	1.33E-02
PTBP2	0.89493308	-1.40E-02
PIAS1	0.89501441	-2.13E-02
MTERF4	0.89504607	-1.20E-02
CXCL5	0.89522663	-9.33E-03
CYB561	0.89555862	1.33E-02
DCUN1D4	0.89564994	1.93E-02
PPP1R13B	0.89588998	9.33E-03
ESR1	0.89589946	1.13E-02
RECK	0.89604226	8.67E-03
NA	0.8960772	1.13E-02
NA	0.89615788	-1.27E-02
ZNF440	0.89616805	-1.20E-02
MPP6	0.89622936	-1.40E-02
SUMO3	0.89629481	1.47E-02
CDKN2C	0.8965176	-1.13E-02
VAV3	0.89665114	4.93E-02
CNTN2	0.89685273	1.60E-02
NA	0.89688856	-1.00E-02
SFSWAP	0.89690694	-1.87E-02
KIAA0226L	0.89691045	-3.00E-02
GBP2	0.89691314	-5.13E-02
TSKU	0.89701108	-2.00E-02
ACSF2	0.89705368	4.93E-02
ELOVL6	0.89706532	-5.73E-02
TBC1D22A	0.89727245	-1.27E-02
MYOZ2	0.89733112	-1.20E-02
IRF7	0.89747638	-1.87E-02
PPP1R26	0.89747747	1.27E-02
NA	0.89753457	1.47E-02
PCGF3	0.89763473	1.20E-02
PPP3R1	0.8977045	3.13E-02
TBC1D8	0.89773031	2.27E-02
SLC35F5	0.89780688	-9.33E-03
KLHL36	0.89786068	1.20E-02
TMEM144	0.89788085	1.60E-02
TNFAIP1	0.89790351	-1.73E-02
SGPL1	0.89794462	-1.33E-02
LOC100287387	0.89796044	8.67E-03
SCN5A	0.89798815	1.47E-02
NINJ2	0.89799294	-1.07E-02
IL18	0.89801424	3.87E-02
TRD	0.89802968	2.87E-02
TMEM251	0.89808594	3.73E-02
ARFGAP2	0.89812609	-1.33E-02
NA	0.89814147	1.13E-02
PHLPP1	0.89824622	-8.67E-03
FTSJ1	0.89825904	-2.53E-02
FOXJ1	0.89826164	-1.80E-02
LAGE3	0.89830799	1.13E-02
MAGEB3	0.89838821	-8.67E-03
MTDH	0.89851539	1.67E-02
HIST1H1C	0.89859066	3.73E-02
TTN	0.8986842	-1.40E-02
PAFAH1B2	0.89882278	1.20E-02
FLNA	0.89884372	-2.13E-02
KCNQ1	0.89897578	-2.00E-02
LRTM1	0.8990456	1.67E-02
MVB12B	0.8991121	-1.40E-02
CASP2	0.89941799	-1.53E-02
ROGDI	0.89944179	-1.93E-02
TH	0.8996917	-1.40E-02
IGL	0.89976839	-1.60E-02
TCF4	0.89979906	-2.13E-02
PVR	0.8998138	2.33E-02
PKN2	0.89982908	1.20E-02
DNPH1	0.89983459	1.07E-02
KCNH2	0.89985026	-1.13E-02
ABI1	0.89990173	4.47E-02
CD44	0.89990847	2.60E-02
GABRA2	0.9000451	1.67E-02
ARL17A	0.90008949	-9.33E-03
MTHFR	0.90016174	1.27E-02
KRT31	0.90017233	-1.00E-02
ABCB11	0.9001772	4.80E-02
GYPA	0.90018164	8.67E-03
ZNF34	0.90031274	-1.40E-02
NA	0.90040103	-1.13E-02
PAPSS2	0.90044834	-3.27E-02
BDNF	0.90046035	-1.20E-02
SLC29A1	0.90054045	-1.53E-02
ALPPL2	0.90067314	1.00E-02
API5	0.90073092	-1.67E-02
SNRPE	0.90090182	-2.13E-02
RAB23	0.90091138	-1.47E-02
PLAGL2	0.90095723	-1.47E-02
SGCE	0.9009698	1.27E-02
SEMA6A	0.90105681	2.87E-02
ZBTB18	0.90109815	1.60E-02
GNA14	0.90110359	2.67E-02
KCNJ5	0.90111865	9.33E-03
NA	0.90114	1.47E-02
CDKN2D	0.90117474	-1.60E-02
CGREF1	0.90121593	1.20E-02
MET	0.90131656	1.80E-02
ALPK1	0.90132265	-1.40E-02
NBEA	0.90136904	-8.67E-03
ATP7B	0.90145742	-1.27E-02
HEATR6	0.90145742	-1.27E-02
FRMPD1	0.90151786	1.27E-02
ANXA1	0.90153949	3.93E-02
EVI5	0.90162088	-1.20E-02
IL3	0.90166486	-1.07E-02
PCYT2	0.90166721	-1.53E-02
UGCG	0.90167279	2.87E-02
XYLB	0.90174953	1.07E-02
MOG	0.90176549	-8.00E-03
DUOX1	0.9017718	1.47E-02
ZHX3	0.9018215	1.20E-02
AMD1	0.90188442	-2.53E-02
SPECC1L	0.9018947	2.80E-02
PRKG1	0.90211665	-9.33E-03
ZNF318	0.90215741	-2.13E-02
SLC25A16	0.90221908	-1.20E-02
NCOR1	0.90232401	-2.13E-02
PREX2	0.90236994	-1.13E-02
OR1E2	0.90254673	1.20E-02
AR	0.90300122	1.33E-02
DNAJB1	0.90304698	2.80E-02
ATP8B3	0.90305147	1.27E-02
MAX	0.90310548	1.60E-02
EPHB2	0.90316629	3.67E-02
NR2E3	0.90322385	1.27E-02
PRSS23	0.90322828	9.47E-02
ITGB8	0.90324012	1.13E-02
SSX2IP	0.90334239	-1.47E-02
DKK4	0.90346294	-1.53E-02
MMP12	0.90347084	-9.40E-02
SGK1	0.90361195	9.13E-02
CRELD1	0.90366247	8.00E-03
ZNF280D	0.90381865	9.33E-03
TBX2	0.90384814	-1.27E-02
NA	0.90397974	-1.00E-02
PRR16	0.90398271	8.67E-03
B3GNT2	0.90404539	-2.33E-02
PQBP1	0.90409934	-1.60E-02
ZNF292	0.90420402	1.60E-02
CLDN4	0.90422614	-2.20E-02
UPK1A	0.90423918	1.27E-02
AKR1B1	0.90433193	1.80E-02
GFI1	0.90433259	-9.33E-03
TENM1	0.90433939	-8.67E-03
GNG4	0.90434855	1.47E-02
COLEC11	0.90436498	1.13E-02
NOC4L	0.90447709	-1.33E-02
DHFR	0.9045894	-2.00E-02
SUGCT	0.90460792	3.40E-02
MYH10	0.90472481	1.33E-02
C19orf26	0.90478963	1.27E-02
GMCL1	0.90479336	2.93E-02
ANXA2P1	0.9048535	-1.40E-02
NA	0.90489019	-1.07E-02
PPP6R2	0.90489019	-1.07E-02
FOLR1	0.90490902	5.07E-02
HRASLS	0.90491289	-1.13E-02
MED13L	0.90503963	1.00E-02
RIN3	0.9051148	1.20E-02
NOVA2	0.90524378	1.47E-02
KCNH4	0.90530385	1.80E-02
LYPLA2P1	0.90538521	-1.00E-02
OR11A1	0.90538602	-8.67E-03
TIMM10	0.90542502	-2.27E-02
ZNF74	0.90550474	-1.33E-02
SPNS1	0.90556031	2.20E-02
FANCA	0.90560089	-1.33E-02
ETNK1	0.90560485	1.08E-01
CAP2	0.9056312	-9.33E-03
SLC4A8	0.90572043	8.00E-03
MKRN1	0.90577145	-2.20E-02
CD44	0.90582625	-3.13E-02
SAA3P	0.90583999	-1.33E-02
PHKA2	0.90591873	3.60E-02
RALGAPA1	0.90615724	-2.13E-02
GAPVD1	0.90617674	-8.67E-03
NUP50	0.9062312	-1.47E-02
FGF5	0.90635967	-1.33E-02
AKAP17A	0.9063857	-1.27E-02
EGFR	0.90656566	-1.00E-02
TRIM52	0.90669539	-1.27E-02
DFFA	0.90689341	1.67E-02
SMURF1	0.90689606	1.07E-02
TRIM2	0.90691047	-1.80E-02
ME3	0.90692318	3.67E-02
PPM1B	0.90701133	1.80E-02
MAP2K5	0.90711288	1.47E-02
PIK3IP1	0.90714073	1.13E-02
NA	0.90715987	-1.53E-02
ZNF701	0.90716483	-8.67E-03
ABHD6	0.90731976	1.60E-02
ARL15	0.90733116	-4.60E-02
RNF167	0.90737374	1.33E-02
PRKAB2	0.90737953	1.40E-02
FGFR1OP	0.90754571	-1.20E-02
PQLC3	0.90765616	1.27E-02
CAPN6	0.90771331	-9.33E-03
LIFR	0.90784439	-7.33E-03
DPYSL3	0.90787721	-2.13E-02
ATP6V1F	0.90798791	-1.20E-02
EFNA1	0.90805855	-7.80E-02
MTMR10	0.9080985	-1.60E-02
KIAA0040	0.908111	1.40E-02
NECAB2	0.90825633	-1.00E-02
NPTXR	0.90831946	-1.13E-02
NA	0.90833114	8.67E-03
PEBP1	0.90839574	2.73E-02
RAG1	0.90843697	9.33E-03
MAN1A2	0.90879248	9.33E-03
BAZ1B	0.90892407	-1.27E-02
TTF2	0.90895332	-1.00E-02
DFNB31	0.90904966	1.07E-02
HDGF	0.90905988	1.40E-02
CELF1	0.90923109	-9.33E-03
SMARCA4	0.90925023	-1.07E-02
HS2ST1	0.90933115	-1.40E-02
MAGOHB	0.9093697	-1.40E-02
IGF1	0.90940926	-1.00E-02
FOXO1	0.90952394	1.80E-02
UGCG	0.90954266	2.33E-02
GRID2	0.90955972	1.00E-02
SETD1B	0.90963467	-1.00E-02
SOCS6	0.9096404	2.20E-02
EPHA3	0.90964742	1.07E-02
TREH	0.90974714	-1.20E-02
SMURF1	0.90980416	1.13E-02
SMIM8	0.90983215	1.60E-02
TSTA3	0.90985653	3.00E-02
NA	0.90989693	-1.33E-02
RGS12	0.90990435	-1.40E-02
MCM9	0.90993099	1.53E-02
CHMP6	0.91014833	-8.67E-03
NR1I3	0.91018771	1.33E-02
CMKLR1	0.91022765	-1.00E-02
TMA16	0.91030095	-1.00E-02
DDX39B	0.91040233	-1.73E-02
TOPORS-AS1	0.9105096	8.00E-03
PPP3CC	0.91053767	-8.67E-03
BEX4	0.91055624	-1.67E-02
NA	0.91067635	-9.33E-03
ARSA	0.91067824	-1.53E-02
TMEM40	0.91068163	-1.07E-02
CALU	0.91076633	2.80E-02
TSPAN14	0.91077351	-1.13E-02
FGFR3	0.9108378	-2.20E-02
NOD1	0.91086629	-1.27E-02
ARID5B	0.91086749	2.20E-02
NA	0.91087106	1.87E-02
DCSTAMP	0.91100325	1.33E-02
SLC9A1	0.91101888	-1.40E-02
DTX2P1-UPK3BP1-PMS2P11	0.91102425	1.00E-02
C18orf8	0.91104495	1.53E-02
SCGB2A1	0.91105217	-4.93E-02
CYP2A6	0.91106429	-1.20E-02
KPTN	0.91120369	1.33E-02
INPP1	0.91123197	-5.20E-02
ASPH	0.91139552	-8.67E-03
PHF7	0.91140479	8.00E-03
MUC5B	0.91150044	4.40E-02
TESK1	0.91152503	1.40E-02
RNF14	0.91163626	2.27E-02
CHAT	0.91167927	-1.33E-02
LRRC1	0.91169581	2.87E-02
ZNF609	0.91181611	9.33E-03
CHST3	0.91189586	9.33E-03
PRNP	0.91214728	1.33E-02
RBM5	0.91235735	-1.13E-02
KCNQ2	0.91236596	1.93E-02
NA	0.91236986	-9.33E-03
CA12	0.91251678	-3.73E-02
ATP5B	0.91259218	8.67E-03
HK2	0.91259294	8.00E-03
VPS13A	0.91273587	1.60E-02
NIPA2	0.91281531	1.27E-02
POLR2C	0.9128259	1.00E-02
RNF216	0.91286474	7.33E-03
GSN	0.9128678	-2.67E-02
ZNF500	0.91291104	1.33E-02
TNK2	0.91294871	1.33E-02
PIP5K1A	0.91298633	-1.33E-02
KCNN2	0.91303969	-8.67E-03
ZNF264	0.91309348	1.00E-02
TPX2	0.91310728	2.80E-02
PPIA	0.91323674	7.33E-03
PRR5	0.91333602	1.73E-02
KRAS	0.91335968	7.33E-03
FCN2	0.91344314	-1.20E-02
RRP12	0.91356266	-2.00E-02
MTMR3	0.9135954	2.00E-02
RTP4	0.91360663	3.13E-02
PBX1	0.91363305	3.20E-02
CYP4F2	0.91382353	2.00E-02
ST3GAL4	0.91383312	-1.40E-02
HSF4	0.91398339	1.07E-02
CLPTM1	0.9139862	-1.20E-02
PGAM2	0.91401078	-1.13E-02
HLA-DRB1	0.91407753	-7.00E-02
SHH	0.91418847	1.47E-02
SAT1	0.91419185	2.40E-02
WRAP73	0.91421094	-1.13E-02
RHBDL1	0.91426077	-1.13E-02
TRPV4	0.91429914	1.60E-02
SRBD1	0.91430742	-1.47E-02
NAA16	0.91432479	-7.33E-03
CFDP1	0.91439676	1.67E-02
SLC26A1	0.91450859	-1.13E-02
MPC1	0.91451107	1.67E-02
HSF2	0.91460086	1.07E-02
HIST1H2AC	0.91463029	-2.47E-02
ZNF623	0.91467961	-8.67E-03
CDKN1C	0.91475428	1.13E-02
ATF7IP	0.91476337	8.67E-03
FAM193A	0.91477518	-1.53E-02
SDS	0.91479369	1.60E-02
LOC220077	0.91480749	1.47E-02
CIB2	0.91518708	1.27E-02
SULT1A4	0.91524451	2.93E-02
BMPR1A	0.91537988	-1.40E-02
ZNF207	0.9154353	-1.33E-02
TGFB2	0.91560525	8.00E-03
IDS	0.91568413	1.27E-02
PCNX	0.91569674	9.33E-03
ZNF512B	0.91570037	8.00E-03
NA	0.91582655	7.33E-03
NA	0.91583594	9.33E-03
FASTKD5	0.91584808	-1.67E-02
TLX1	0.91610553	-1.53E-02
DDAH2	0.91618519	-4.40E-02
KPNB1	0.91629452	2.07E-02
PPIP5K2	0.91639186	-2.07E-02
TRH	0.91643206	-1.27E-02
P2RX5	0.91649348	-1.67E-02
NR0B1	0.91650463	6.67E-03
PTGES	0.91668917	1.27E-02
TRIM25	0.91671247	-1.60E-02
ARC	0.91671688	-1.33E-02
RMND5B	0.91677432	-1.00E-02
PKD2	0.91684842	-1.33E-02
BTG3	0.91711687	-3.73E-02
KRT2	0.91728324	1.20E-02
PHF3	0.91741324	-1.13E-02
ATP6V1C1	0.91745898	-2.00E-02
NEBL	0.91757081	7.33E-03
TBC1D22B	0.9176264	8.00E-03
NA	0.91763478	-1.13E-02
NA	0.91768935	-1.87E-02
PATZ1	0.91798308	1.40E-02
NF1	0.91802407	-1.67E-02
AARS	0.91828549	-1.47E-02
BRD3	0.9182872	1.27E-02
DAZ4	0.91837751	1.20E-02
PDPK1	0.91851236	2.93E-02
ALMS1	0.91858794	-8.67E-03
NIPBL	0.91868777	1.40E-02
NA	0.91869805	1.27E-02
GK	0.91890465	2.53E-02
PLCB1	0.91891133	-1.00E-02
RAI1	0.91896536	-1.00E-02
HEG1	0.91909245	8.00E-03
PPP2R1B	0.91911128	7.33E-03
LPO	0.91911128	7.33E-03
WDFY3	0.91917205	-1.93E-02
COPS7B	0.91922064	-1.13E-02
PROM1	0.91933649	1.06E-01
LSS	0.91941318	3.40E-02
PICK1	0.91947437	-1.33E-02
FBXO21	0.9194795	1.07E-02
FUT6	0.91950758	-2.13E-02
WISP2	0.91955271	1.00E-02
CSNK1G1	0.91975172	-1.40E-02
SLC16A5	0.91978374	-2.53E-02
ITGB1	0.91979928	8.67E-03
POMC	0.91986886	8.67E-03
IL1RN	0.91993178	-5.60E-02
CDC73	0.91994691	1.33E-02
ADAP1	0.9199568	1.47E-02
PPP2R5D	0.92008118	1.87E-02
MCAM	0.92019367	9.33E-03
UTRN	0.92020163	-1.13E-02
NFRKB	0.92024173	1.13E-02
KRCC1	0.92024793	-2.93E-02
TADA3	0.92028258	-8.67E-03
PPP2R5D	0.92054798	1.20E-02
RPL37A	0.92054798	1.20E-02
MYL9	0.92055164	2.40E-02
