#Gene	P.Value	logFC
ASMTL-AS1	2.78E-01	0.1133812
CLDN14	2.78E-01	0.1533444
TTC3	2.78E-01	0.1549835
C8A	2.78E-01	-0.2072744
NR5A1	2.78E-01	-0.2346443
DDAH1	2.78E-01	-0.2368658
SEZ6	2.78E-01	0.1767957
DLGAP4	2.78E-01	0.1321778
PEX14	2.78E-01	0.0953606
CAMP	2.78E-01	-0.2161887
LOC728730	2.78E-01	0.1160019
LOC100505918	2.78E-01	0.1062672
NA	2.78E-01	-0.2284555
SAE1	2.78E-01	-0.2664953
CUL9	2.78E-01	0.1002062
AKR1A1	2.78E-01	-0.0998466
LOC100506235	2.78E-01	0.2116987
BNC1	2.78E-01	0.317816
CTC1	2.78E-01	0.283104
SLCO3A1	2.78E-01	0.2189411
FTHL17	2.78E-01	0.3313311
HERC1	2.78E-01	0.3224006
NA	2.78E-01	-0.32651
NA	2.78E-01	0.2274663
CHRD	2.78E-01	0.2547656
CANX	2.78E-01	-0.130442
PCDHGB5	2.78E-01	-0.0990442
PYHIN1	2.78E-01	-0.3735951
PTGES	2.79E-01	0.1597312
LINC00527	2.79E-01	0.1827691
NA	2.79E-01	-0.1178926
F11	2.79E-01	0.3483037
TM4SF1	2.79E-01	-0.3005904
NA	2.79E-01	0.1494895
NA	2.79E-01	-0.149356
PNISR	2.79E-01	-0.1366309
FGF13-AS1	2.79E-01	0.2190931
NA	2.79E-01	-0.224723
KIAA1143	2.79E-01	0.0803497
NA	2.79E-01	0.2275585
FOXA1	2.79E-01	0.335662
COL6A5	2.79E-01	0.3339731
CNOT7	2.79E-01	0.1356702
C16orf87	2.79E-01	0.183739
NA	2.79E-01	0.1712552
PPEF2	2.79E-01	-0.2616116
NA	2.79E-01	-0.2365001
NA	2.79E-01	-0.2697558
NA	2.79E-01	-0.3033548
SMAD6	2.79E-01	-0.2568454
SLC7A13	2.79E-01	-0.2376465
ARAP2	2.79E-01	0.1698028
NA	2.79E-01	0.173541
RC3H2	2.79E-01	-0.1693868
BAD	2.79E-01	-0.0741397
TCEANC2	2.79E-01	-0.1231256
COL25A1	2.79E-01	-0.3169688
CREB3L1	2.79E-01	-0.23375
CRHR1-IT1	2.79E-01	0.2695618
MROH7	2.79E-01	-0.0734393
NA	2.79E-01	-0.1162818
NA	2.79E-01	-0.1237814
DKFZP547L112	2.79E-01	-0.2167702
G6PD	2.79E-01	-0.1393926
MAX	2.79E-01	-0.1909893
BAG2	2.79E-01	0.0987947
LOC100506571	2.80E-01	-0.1161153
FCRL5	2.80E-01	-0.2181333
KCNIP1	2.80E-01	-0.2562384
NA	2.80E-01	0.3002004
NA	2.80E-01	-0.1815474
NMNAT2	2.80E-01	0.120939
NA	2.80E-01	-0.3190893
MIR4296	2.80E-01	-0.2712013
LOC101928661	2.80E-01	-0.0988004
NA	2.80E-01	-0.5539794
NA	2.80E-01	0.1810075
STK38	2.80E-01	-0.1616382
FAM200A	2.80E-01	0.1550297
XPO5	2.80E-01	-0.2043854
PRDX1	2.80E-01	-0.1368908
NA	2.80E-01	-0.1129487
KIAA1654	2.80E-01	-0.199708
RAB11FIP3	2.80E-01	-0.1315222
SMARCA4	2.80E-01	-0.0884493
PIGV	2.80E-01	0.2547667
HOXC5	2.80E-01	-0.2514929
TCP11L2	2.80E-01	-0.3037507
ZGPAT	2.80E-01	-0.1360575
DENND5A	2.80E-01	-0.0987175
MAT1A	2.81E-01	-0.113707
RAP1GDS1	2.81E-01	0.1560525
NOS1	2.81E-01	0.1144474
C17orf78	2.81E-01	-0.2698213
NA	2.81E-01	0.2082389
LOC101927438	2.81E-01	0.1258022
LOC286126	2.81E-01	0.3706135
DNAL1	2.81E-01	-0.1534745
NA	2.81E-01	0.2971863
DZIP1	2.81E-01	0.1175987
SLC6A2	2.81E-01	0.2329931
BCLAF1	2.81E-01	0.0574283
ADAMTS18	2.81E-01	-0.2821951
CTBP1-AS2	2.81E-01	0.1167326
ST8SIA5	2.81E-01	0.4433165
NA	2.81E-01	0.1254079
TPBG	2.81E-01	0.3742514
NA	2.81E-01	-0.1198602
GUSBP11	2.81E-01	0.1613684
IGL	2.81E-01	0.2177181
MTHFR	2.81E-01	0.2783642
RP1	2.81E-01	-0.2728376
ARIH2	2.81E-01	-0.1058885
CMTR1	2.82E-01	-0.0881721
ZNF605	2.82E-01	-0.3835858
EVA1B	2.82E-01	0.0848125
NNT	2.82E-01	-0.1079337
TMEM75	2.82E-01	-0.3223022
FRMD5	2.82E-01	0.2839286
PHEX-AS1	2.82E-01	-0.1162231
NA	2.82E-01	0.1225934
LOC100287627	2.82E-01	-0.09394
NA	2.82E-01	-0.1280262
NA	2.82E-01	-0.1225606
KLHL23	2.82E-01	-0.2142025
CCDC149	2.82E-01	0.1472956
LOC100506995	2.82E-01	-0.2312
WWC2-AS2	2.82E-01	-0.1307002
JAKMIP2-AS1	2.82E-01	-0.2957117
NA	2.82E-01	-0.1482611
LOC101929144	2.82E-01	-0.2556865
MYLK3	2.82E-01	-0.3703756
TREML4	2.83E-01	0.1164975
NA	2.83E-01	-0.3129971
NA	2.83E-01	0.2503737
MITF	2.83E-01	0.1340516
NA	2.83E-01	-0.1404018
NA	2.83E-01	0.3059185
MAGEA3	2.83E-01	0.2478018
PDE8A	2.83E-01	0.3179167
NA	2.83E-01	-0.2734314
NA	2.83E-01	0.241283
XCL1	2.83E-01	0.2849428
NCOR2	2.83E-01	0.220307
NA	2.83E-01	-0.142283
NA	2.83E-01	0.130554
PDDC1	2.83E-01	-0.1003368
GUCY1A2	2.83E-01	0.2184034
NA	2.83E-01	-0.1583875
ZNF143	2.83E-01	0.1002272
ZNF689	2.83E-01	-0.1098441
DUX4L8	2.83E-01	0.2461336
PRAP1	2.83E-01	0.2093385
NA	2.83E-01	-0.1002055
THRAP3	2.83E-01	-0.2011941
8-Mar	2.83E-01	-0.1629138
NA	2.83E-01	0.145061
MZT1	2.84E-01	-0.1508708
NA	2.84E-01	-0.3360749
NA	2.84E-01	-0.1180405
LINC00884	2.84E-01	0.1087364
NA	2.84E-01	-0.2138718
NA	2.84E-01	-0.2466016
NA	2.84E-01	-0.1880966
PVRL4	2.84E-01	-0.1843287
NA	2.84E-01	0.2316719
EQTN	2.84E-01	-0.1353099
PRORSD1P	2.84E-01	0.2618029
MAP3K2	2.84E-01	-0.1440771
CEPT1	2.84E-01	-0.4094696
SETDB2	2.84E-01	0.1390664
HERC4	2.84E-01	0.2068676
SPIB	2.84E-01	0.151191
NA	2.84E-01	0.1657311
SNAPC3	2.84E-01	-0.1684123
SEPHS2	2.84E-01	0.0960308
MTMR8	2.85E-01	0.1351473
NA	2.85E-01	-0.0912361
HLA-DQB1	2.85E-01	-0.5871582
NA	2.85E-01	0.1279155
LOC285191	2.85E-01	-0.126236
SUB1	2.85E-01	-0.0737738
BHMT	2.85E-01	0.2552123
RAET1E	2.85E-01	-0.2405928
LOC400768	2.85E-01	0.3195289
GSG1	2.85E-01	-0.2024742
NA	2.85E-01	-0.0990707
BLOC1S3	2.85E-01	-0.2063622
MAP4K5	2.85E-01	-0.2088994
NA	2.85E-01	-0.124297
PMAIP1	2.85E-01	-0.3430257
NA	2.85E-01	-0.250735
CXorf56	2.85E-01	0.2474957
FCRL5	2.85E-01	0.258469
NA	2.85E-01	-0.3292962
SMEK2	2.85E-01	0.1201474
NA	2.85E-01	-0.1112265
UBE2N	2.85E-01	-0.0718665
HGSNAT	2.85E-01	-0.0682185
ECHDC3	2.85E-01	0.197665
GPR124	2.85E-01	0.132782
PMP22	2.85E-01	-0.2579837
DLX4	2.85E-01	0.1968087
UGT1A3	2.85E-01	0.2049441
TMEM87B	2.85E-01	-0.0950247
ERBB4	2.85E-01	0.1830502
NA	2.86E-01	0.2291685
WDR88	2.86E-01	0.2228652
ITGB3	2.86E-01	-0.2014823
SCLY	2.86E-01	-0.0772728
POF1B	2.86E-01	-0.2470632
NA	2.86E-01	0.2883931
ADAMTS9	2.86E-01	-0.1555936
NA	2.86E-01	-0.1378402
ITGAE	2.86E-01	-0.0923491
MDM4	2.86E-01	-0.1126792
NA	2.86E-01	0.2711942
NDST4	2.86E-01	-0.3681672
CIZ1	2.86E-01	-0.1039403
NA	2.86E-01	0.1367087
INPP4B	2.86E-01	-0.1721336
ACVR2A	2.86E-01	0.0954954
WT1	2.86E-01	-0.2254752
ERVMER34-1	2.86E-01	0.1741952
IL5RA	2.86E-01	-0.1419414
TAAR2	2.86E-01	-0.1324473
DENR	2.86E-01	0.1499132
OARD1	2.86E-01	-0.1122665
NA	2.86E-01	-0.114172
NAA15	2.86E-01	-0.1143055
SMAD6	2.86E-01	-0.1784249
NA	2.86E-01	0.1708325
NA	2.86E-01	-0.2924758
NA	2.86E-01	0.1337178
NA	2.86E-01	0.1222973
GSTT2	2.86E-01	-0.2772661
EPN3	2.86E-01	0.317759
NA	2.86E-01	-0.1745893
GCLM	2.86E-01	0.1414647
NA	2.86E-01	-0.1401324
TMEM106C	2.86E-01	-0.2463958
TK2	2.86E-01	-0.0943577
NA	2.86E-01	-0.1901797
SERPINC1	2.86E-01	0.1402374
RNF217-AS1	2.86E-01	0.3012577
HIST1H4PS1	2.86E-01	-0.2977447
OR1J4	2.87E-01	-0.1869451
NA	2.87E-01	-0.2715311
NOTCH4	2.87E-01	-0.102113
STXBP6	2.87E-01	-0.1062247
USP6	2.87E-01	0.1278462
TNRC6C-AS1	2.87E-01	0.3450075
LINC00423	2.87E-01	-0.3034625
NA	2.87E-01	-0.1047406
NA	2.87E-01	0.182082
NA	2.87E-01	0.2081751
ZNF391	2.87E-01	-0.1852603
NA	2.87E-01	-0.2883769
RAE1	2.87E-01	0.2398854
NA	2.87E-01	-0.1820048
NA	2.87E-01	-0.2048842
NA	2.87E-01	-0.1549932
SCML1	2.87E-01	-0.1249675
COL9A1	2.87E-01	-0.2782385
HIST2H2BE	2.87E-01	0.1794449
RSL1D1	2.87E-01	-0.1184577
SDCBP2-AS1	2.87E-01	-0.1645951
ANGEL1	2.87E-01	0.1950145
MFN1	2.87E-01	-0.1080056
GADL1	2.87E-01	-0.324082
NHLRC2	2.87E-01	-0.1819346
NA	2.87E-01	-0.3422603
SGK223	2.88E-01	-0.154195
NRK	2.88E-01	0.2883075
MYLK	2.88E-01	0.2635252
LINC01015	2.88E-01	-0.2049625
ITPR3	2.88E-01	-0.2308251
LOC100506589	2.88E-01	-0.2391024
ARHGAP10	2.88E-01	-0.1091959
FOXD4L1	2.88E-01	0.2830271
NA	2.88E-01	-0.170413
BCR	2.88E-01	0.1912266
BHLHB9	2.88E-01	-0.306967
NA	2.88E-01	0.0986935
XPO6	2.88E-01	0.0543198
RIMKLA	2.88E-01	-0.1250738
NA	2.88E-01	-0.3733735
TMEM92-AS1	2.88E-01	0.2015426
NA	2.88E-01	0.3369887
ZFP1	2.89E-01	0.2249726
NA	2.89E-01	0.2704362
LOC100133089	2.89E-01	-0.1572712
NA	2.89E-01	-0.3019522
ADH1A	2.89E-01	-0.1268535
SLC22A23	2.89E-01	0.2336116
INHBA	2.89E-01	0.4257946
LOC285043	2.89E-01	-0.2734421
LOC388692	2.89E-01	0.1832649
PPARGC1B	2.89E-01	-0.2207118
LOC100507644	2.89E-01	0.2010904
LOC100240734	2.89E-01	-0.1142837
FAM69B	2.89E-01	0.1116895
NA	2.89E-01	-0.1104004
NA	2.89E-01	0.255861
DKFZP761C1711	2.89E-01	0.2542872
NA	2.89E-01	-0.1679052
NA	2.89E-01	-0.2755327
NA	2.89E-01	-0.1743657
PHF7	2.89E-01	0.2734018
NA	2.89E-01	-0.1306679
KRTAP5-2	2.89E-01	0.1547072
LOC100510080	2.89E-01	-0.2807477
ZNF732	2.89E-01	0.3986838
CDH23	2.89E-01	-0.2786731
TMEM178B	2.89E-01	-0.1955592
EFNB3	2.89E-01	-0.1958462
ZFAND5	2.89E-01	-0.2158034
MEN1	2.89E-01	-0.0743093
RAB35	2.90E-01	-0.1903915
CFAP58	2.90E-01	0.2058892
ERI2	2.90E-01	-0.0835909
RNF32	2.90E-01	0.2553334
FOXO3	2.90E-01	0.0901323
NA	2.90E-01	0.3691392
NA	2.90E-01	-0.1132456
GPER1	2.90E-01	-0.1632773
ZBTB10	2.90E-01	0.2166604
SLC4A5	2.90E-01	0.221997
RPL32P3	2.90E-01	0.163278
TCEA2	2.90E-01	0.2655534
NA	2.90E-01	-0.352396
SLC7A11-AS1	2.90E-01	-0.1206331
TJP1	2.90E-01	0.107798
ACSS1	2.90E-01	-0.1469992
NA	2.90E-01	-0.2077063
HSF2	2.90E-01	0.1440025
LINC00924	2.90E-01	-0.1135797
LTBP2	2.90E-01	-0.1379513
PRSS55	2.90E-01	-0.1500354
NA	2.90E-01	-0.2467064
DIS3L	2.90E-01	0.0934064
NA	2.90E-01	0.1472611
SECISBP2	2.90E-01	0.0761732
LOC100288490	2.90E-01	-0.1364358
TCEB3B	2.90E-01	-0.2784507
SPAG5-AS1	2.90E-01	0.1404759
ZNF414	2.90E-01	0.1451652
SMPD3	2.90E-01	-0.1412425
NA	2.90E-01	-0.097845
NA	2.90E-01	-0.2725041
CDK10	2.90E-01	0.2042343
KLF9	2.91E-01	-0.1773175
DMD	2.91E-01	0.1405453
ZNF101	2.91E-01	-0.1462105
TLK1	2.91E-01	0.2145775
TNFSF12-TNFSF13	2.91E-01	-0.167205
NA	2.91E-01	-0.2722045
VSTM4	2.91E-01	-0.1555611
ATP5S	2.91E-01	-0.1329115
PSCA	2.91E-01	-0.3208898
ANKUB1	2.91E-01	-0.2965619
SLC46A1	2.91E-01	-0.1307498
AGR2	2.91E-01	-0.1404942
ATP11A	2.91E-01	-0.1941298
LZTS1	2.91E-01	-0.1281386
NA	2.91E-01	-0.2168712
NA	2.91E-01	0.1771728
LOC101927272	2.91E-01	-0.2600905
NA	2.91E-01	-0.246075
NA	2.91E-01	0.2956642
NA	2.91E-01	-0.2313114
CRYZL1	2.91E-01	-0.1035413
NCAPH2	2.91E-01	0.1323223
PLEKHN1	2.91E-01	-0.2028515
NA	2.92E-01	-0.0810589
TMIE	2.92E-01	0.2877494
NA	2.92E-01	0.1217754
COL27A1	2.92E-01	-0.1693158
NA	2.92E-01	0.2005357
AKR7A3	2.92E-01	-0.064911
FRA10AC1	2.92E-01	-0.1235417
FAN1	2.92E-01	0.0928774
SCML2	2.92E-01	-0.0709787
NA	2.92E-01	0.1609133
NA	2.92E-01	-0.3200454
LOC101929284	2.92E-01	0.2817934
NA	2.92E-01	0.1191548
C1orf101	2.92E-01	-0.1809811
RPL10	2.92E-01	0.0843952
CYSLTR1	2.92E-01	-0.2125169
ZNF780A	2.92E-01	-0.1165004
NA	2.92E-01	0.25877
IQCK	2.92E-01	-0.2422407
NA	2.92E-01	-0.308872
TCOF1	2.92E-01	0.2101142
TRAFD1	2.92E-01	-0.1201587
NA	2.92E-01	-0.1315999
IL20RA	2.92E-01	-0.2434951
ZNF625	2.92E-01	-0.1088268
NA	2.93E-01	-0.2988954
HERC6	2.93E-01	0.1902836
LOC101926960	2.93E-01	-0.3833157
TSKS	2.93E-01	0.1740492
NA	2.93E-01	-0.2772089
NA	2.93E-01	-0.1236795
RASSF5	2.93E-01	-0.1592449
OR2J2	2.93E-01	0.1681736
B4GALNT3	2.93E-01	0.177692
IL11RA	2.93E-01	-0.1527887
CYP11B1	2.93E-01	-0.1554184
NA	2.93E-01	-0.2375439
P2RX7	2.93E-01	0.2383309
NA	2.93E-01	-0.1060011
BCRP3	2.93E-01	0.1912299
LOC100506142	2.93E-01	-0.2702412
LINC01133	2.93E-01	-0.3210259
ICAM2	2.93E-01	0.158889
NA	2.93E-01	0.1862489
FAM167B	2.93E-01	-0.2339636
ZNF563	2.93E-01	-0.1375449
NA	2.93E-01	-0.2999815
ADAM10	2.93E-01	-0.1323014
OR10A3	2.93E-01	-0.2324396
NA	2.93E-01	0.1905251
HIST1H2BM	2.93E-01	-0.2845114
PPHLN1	2.93E-01	0.1313535
HNRNPA3P1	2.93E-01	-0.18903
NA	2.93E-01	0.12965
LOC100507164	2.93E-01	-0.2005261
NA	2.93E-01	0.0860856
GNA15	2.93E-01	-0.1600973
SLC30A4	2.94E-01	0.2589557
NA	2.94E-01	0.2979372
NA	2.94E-01	-0.2716059
KLHL12	2.94E-01	0.1229291
NA	2.94E-01	-0.1223889
TLR4	2.94E-01	-0.2245976
PTPRA	2.94E-01	-0.1218232
ZNF830	2.94E-01	0.0732091
NA	2.94E-01	-0.2332887
NA	2.94E-01	-0.273215
LOC100506295	2.94E-01	0.100469
ASMTL-AS1	2.94E-01	-0.1349978
LOC389906	2.94E-01	-0.2322347
NA	2.94E-01	-0.1114122
SLC24A3	2.94E-01	0.2752391
MECOM	2.94E-01	-0.3178725
SERAC1	2.94E-01	0.1500759
NENF	2.94E-01	0.2046088
NA	2.94E-01	-0.1328395
HSD17B14	2.94E-01	0.1363804
CHD1L	2.94E-01	-0.0945815
LOC101929164	2.94E-01	-0.247537
IFNA2	2.94E-01	-0.3062146
EXOC4	2.94E-01	-0.0725145
LOC100506834	2.94E-01	0.2527704
CAD	2.94E-01	-0.2605241
LIPI	2.94E-01	-0.2135113
LAX1	2.94E-01	-0.0943096
NA	2.94E-01	-0.2055448
AGPAT6	2.95E-01	0.1772415
CCDC83	2.95E-01	-0.3487912
NA	2.95E-01	-0.2024903
NA	2.95E-01	-0.1916859
CIDEB	2.95E-01	-0.1147204
CCT4	2.95E-01	0.081272
KTI12	2.95E-01	-0.1242822
ZNF709	2.95E-01	0.1481994
NA	2.95E-01	-0.1448074
NA	2.95E-01	-0.2585607
CYP2A7P1	2.95E-01	0.2400278
NA	2.95E-01	-0.2341917
CCDC120	2.95E-01	-0.1870628
COL6A1	2.95E-01	0.2418183
LINC00276	2.95E-01	0.3345181
METTL15	2.95E-01	-0.2038927
FAM120AOS	2.95E-01	-0.1240489
TAL1	2.95E-01	-0.239009
NA	2.95E-01	0.2318479
NA	2.95E-01	-0.2358427
SLC35G3	2.95E-01	-0.3024375
IRGQ	2.95E-01	0.3392665
FANCB	2.95E-01	-0.3501019
C20orf203	2.95E-01	-0.0726213
NA	2.96E-01	-0.1249284
NA	2.96E-01	-0.1381886
NA	2.96E-01	-0.1379631
PDZK1IP1	2.96E-01	-0.2904771
CDH7	2.96E-01	-0.4130374
DNAJC30	2.96E-01	0.1855152
RABEP1	2.96E-01	0.0979497
ICAM2	2.96E-01	0.2155342
NOP14-AS1	2.96E-01	-0.276927
LRRC16A	2.96E-01	-0.2124285
SEMG2	2.96E-01	-0.2723282
ZNF638	2.96E-01	-0.1367754
ASAP1	2.96E-01	-0.0806148
LOC286114	2.96E-01	-0.2711357
NA	2.96E-01	-0.212807
FBXL19-AS1	2.96E-01	0.1813671
NA	2.96E-01	0.1836825
LOC283887	2.96E-01	0.2365573
EI24	2.96E-01	0.0817311
NA	2.96E-01	0.156145
GLB1L3	2.96E-01	-0.1263585
SULT2A1	2.96E-01	-0.2655772
PHYKPL	2.96E-01	-0.0970567
TCF3	2.96E-01	0.1280983
RPS6	2.96E-01	-0.2191661
TWF2	2.96E-01	-0.100517
NA	2.96E-01	-0.4013717
KMT2B	2.96E-01	0.2847112
BRPF3	2.97E-01	0.1004242
NA	2.97E-01	0.1321866
RNF157	2.97E-01	-0.1891988
GPRC5D	2.97E-01	-0.0952176
LOC100507073	2.97E-01	-0.2596465
NA	2.97E-01	-0.1220641
NA	2.97E-01	-0.2937117
MIPOL1	2.97E-01	-0.3542815
GPR115	2.97E-01	0.1491963
SPINK2	2.97E-01	0.1902347
RPL13	2.97E-01	-0.0876438
YIPF4	2.97E-01	-0.0963434
NA	2.97E-01	-0.2804547
PIGU	2.98E-01	-0.0954306
MLKL	2.98E-01	-0.132268
NA	2.98E-01	-0.307608
MVB12B	2.98E-01	0.2880262
ACY1	2.98E-01	0.1857007
DCAF6	2.98E-01	-0.3645996
NA	2.98E-01	-0.1070347
NFATC2	2.98E-01	-0.228
OIP5-AS1	2.98E-01	0.0886822
NA	2.98E-01	-0.2837498
NA	2.98E-01	-0.1270453
NA	2.98E-01	0.1047486
NA	2.98E-01	0.1542687
TCEANC2	2.98E-01	-0.1837934
PCDHB17	2.98E-01	0.1143675
NA	2.98E-01	-0.1900334
CPXCR1	2.98E-01	-0.1447738
FAM159A	2.98E-01	0.2243555
NA	2.98E-01	0.2195556
RBM25	2.98E-01	0.0789744
GPSM2	2.98E-01	-0.1541389
NA	2.98E-01	-0.1927326
ZNF208	2.98E-01	-0.2969154
TRIML1	2.98E-01	-0.2006197
NA	2.99E-01	0.3439522
MAP3K3	2.99E-01	-0.1283844
FCRLA	2.99E-01	-0.3075257
NDUFB11	2.99E-01	-0.1021787
NA	2.99E-01	-0.3072571
NA	2.99E-01	-0.2307637
RHO	2.99E-01	0.1852871
LOC101927797	2.99E-01	0.1345845
DGCR12	2.99E-01	0.2655667
NA	2.99E-01	-0.3059503
NA	2.99E-01	-0.166926
NA	2.99E-01	-0.1522265
NA	2.99E-01	-0.1807256
NA	2.99E-01	0.3045742
NA	2.99E-01	0.301501
QRICH1	2.99E-01	-0.0613046
NEK11	2.99E-01	0.225975
TOP2B	2.99E-01	0.0803866
UFC1	2.99E-01	-0.0725353
ZAN	2.99E-01	-0.1796329
PIGX	2.99E-01	-0.2913355
NA	2.99E-01	-0.0940823
NA	2.99E-01	-0.1942304
TOR1A	2.99E-01	-0.0790577
ZNF442	2.99E-01	-0.2200131
NA	2.99E-01	0.2293759
LOC100506259	2.99E-01	-0.1739415
LOC100505862	2.99E-01	0.2228107
NA	2.99E-01	0.1633972
RNASE1	2.99E-01	0.2826722
NA	2.99E-01	0.2725821
CD8B	3.00E-01	0.193965
ODAM	3.00E-01	0.1623418
NA	3.00E-01	-0.1909796
GCC2	3.00E-01	-0.1881809
RUNX1	3.00E-01	-0.1226311
NA	3.00E-01	-0.2287706
KLHDC7A	3.00E-01	-0.2036089
NA	3.00E-01	0.0877224
DCAF4	3.00E-01	-0.135512
NA	3.00E-01	-0.2308206
PROK1	3.00E-01	-0.2504764
NA	3.00E-01	-0.1473919
NA	3.00E-01	-0.1537964
TDRP	3.00E-01	0.120738
TSPAN2	3.00E-01	0.1611751
RAD51C	3.00E-01	-0.1014219
SPTLC2	3.00E-01	-0.1500138
NA	3.00E-01	-0.1674179
ACAD9	3.00E-01	0.0550148
NA	3.00E-01	0.291195
CXorf56	3.00E-01	-0.0926356
FGF16	3.00E-01	-0.2025406
NA	3.00E-01	-0.2210682
THADA	3.00E-01	-0.3242129
SBDSP1	3.00E-01	-0.0872132
LOC100128727	3.00E-01	0.2667342
CHRM3	3.00E-01	0.2297398
HNRNPD	3.00E-01	-0.1857353
NRG1	3.00E-01	-0.1753085
OR13C4	3.00E-01	0.2541188
ANKRD11	3.00E-01	0.1724316
TMEM47	3.00E-01	-0.2188496
HAO2	3.00E-01	-0.1127079
SRSF3	3.01E-01	0.0765894
ZNF23	3.01E-01	0.1319482
NA	3.01E-01	-0.2898221
LRRC75A-AS1	3.01E-01	0.2373704
MRPL45P2	3.01E-01	-0.3384498
WNT3	3.01E-01	-0.2504231
NA	3.01E-01	-0.3231241
DNAH1	3.01E-01	-0.231454
NA	3.01E-01	-0.1220538
MAPT-AS1	3.01E-01	-0.1072969
NA	3.01E-01	0.1239778
NSMAF	3.01E-01	-0.0878072
ZNF148	3.01E-01	0.1236105
MTHFD2L	3.01E-01	-0.1932479
ADAM28	3.01E-01	-0.1779337
CAPRIN1	3.01E-01	-0.0913351
TMEM38B	3.01E-01	-0.1456151
TAB3	3.01E-01	-0.1574704
C19orf44	3.01E-01	-0.1106554
C1orf50	3.01E-01	0.0645433
ZNF79	3.01E-01	-0.1983096
LOC389641	3.01E-01	0.1492002
KRTAP10-12	3.01E-01	-0.2449016
ARHGAP25	3.02E-01	0.1134591
IGKV1OR2-108	3.02E-01	-0.3135348
NA	3.02E-01	-0.2305156
OR5AK4P	3.02E-01	-0.2157257
ZBTB6	3.02E-01	-0.1521827
NA	3.02E-01	-0.2149256
NA	3.02E-01	-0.1208696
NA	3.02E-01	0.2194616
C7orf60	3.02E-01	-0.1066501
ZBTB10	3.02E-01	0.1219565
DTX3	3.02E-01	-0.0985331
CDK8	3.02E-01	0.1316757
ATP10A	3.02E-01	0.1691479
NA	3.02E-01	0.3033927
NA	3.02E-01	-0.1093524
SVIL	3.02E-01	0.2766079
C11orf58	3.02E-01	-0.2618012
DIO2	3.02E-01	0.2497421
NA	3.02E-01	0.1326309
ATG7	3.02E-01	-0.0813875
IFIT1	3.02E-01	0.1780718
NA	3.02E-01	-0.2335263
NA	3.02E-01	0.1664677
KLF4	3.02E-01	0.1638897
SERF1B	3.02E-01	-0.1079701
NA	3.03E-01	-0.3237655
KLHL5	3.03E-01	-0.1129234
RAPGEF5	3.03E-01	0.2284328
GJA5	3.03E-01	-0.2235033
NA	3.03E-01	0.2475021
LOC646268	3.03E-01	-0.1024939
NA	3.03E-01	0.2104355
NA	3.03E-01	0.1565576
LOC100507336	3.03E-01	0.1240116
NA	3.03E-01	0.2869614
FOXN3	3.03E-01	-0.1002047
NA	3.03E-01	-0.2814917
COL11A1	3.03E-01	-0.3877812
KRTCAP2	3.03E-01	-0.0782172
CEMIP	3.03E-01	0.2843781
TRBC1	3.03E-01	0.1398431
NA	3.03E-01	-0.1898874
FZD8	3.03E-01	-0.164819
ZNF391	3.03E-01	0.2208281
LOC145837	3.03E-01	-0.2586916
VNN3	3.03E-01	-0.1323481
MDH1B	3.03E-01	0.1403195
NA	3.03E-01	0.2694751
SCGB2B2	3.03E-01	-0.2617836
LOC401463	3.04E-01	0.266647
EIF3CL	3.04E-01	-0.1011252
PDGFB	3.04E-01	0.191547
DCUN1D3	3.04E-01	-0.0909977
LINC00641	3.04E-01	0.1395601
VLDLR-AS1	3.04E-01	-0.136034
C14orf28	3.04E-01	0.1877392
PRPS1	3.04E-01	-0.11091
NA	3.04E-01	0.1643185
TMEM102	3.04E-01	-0.232474
XAGE-4	3.04E-01	-0.0808158
NA	3.04E-01	-0.2601004
NOS2	3.04E-01	-0.2856362
NLGN4X	3.04E-01	-0.1596353
MIR3976HG	3.04E-01	-0.2737238
NA	3.04E-01	0.3483381
NA	3.04E-01	0.1342566
NSUN3	3.04E-01	-0.0695466
TAAR3	3.04E-01	-0.1512686
EVC2	3.04E-01	-0.25864
FAM161A	3.04E-01	0.1114528
NA	3.04E-01	-0.1437151
NA	3.04E-01	-0.3516644
NA	3.04E-01	0.3008467
NA	3.04E-01	0.1940321
AGXT	3.04E-01	0.2381606
TMEM107	3.05E-01	-0.1937026
TCERG1	3.05E-01	0.0817289
NA	3.05E-01	-0.1336039
NMT2	3.05E-01	-0.1332461
NA	3.05E-01	-0.3204299
NA	3.05E-01	-0.2920864
CYP3A43	3.05E-01	-0.2418776
NOX5	3.05E-01	-0.2321743
GUCA2B	3.05E-01	0.2829717
LOC100129380	3.05E-01	-0.0766084
ROPN1	3.05E-01	0.1537708
PGBD1	3.05E-01	-0.1059447
NA	3.05E-01	0.1411712
GPR135	3.05E-01	-0.1461744
FOXN3	3.05E-01	-0.213811
KMO	3.05E-01	-0.1871586
METTL20	3.05E-01	-0.1198724
MED23	3.05E-01	-0.2161841
STXBP2	3.05E-01	-0.2316396
NA	3.05E-01	-0.2484734
NA	3.05E-01	0.0893337
GLTP	3.06E-01	0.1169507
LOC100287598	3.06E-01	0.1796794
OOSP2	3.06E-01	0.2992182
MCAM	3.06E-01	-0.1567486
NA	3.06E-01	0.2762538
IGKC	3.06E-01	-0.1842148
NA	3.06E-01	-0.2958199
LOC401134	3.06E-01	0.2408637
NA	3.06E-01	0.2795548
TIA1	3.06E-01	-0.0917403
NA	3.06E-01	-0.2315108
RIMKLA	3.06E-01	0.1134691
